role_id,role_title,skill_id,skill_name,skill_meta_cat,frequency,importance,proficiency_level,skill_category
JR_SE,Junior Software Engineer,SK960,abstraction,communication,0.0,0.0,optional,optional
JR_SE,Junior Software Engineer,SK961,decomposition,communication,0.0,0.0,optional,optional
JR_SE,Junior Software Engineer,SK962,estimation skills,communication,0.039932,0.020869,optional,optional
JR_SE,Junior Software Engineer,SK963,technical research,communication,0.0,0.0,optional,optional
JR_SE,Junior Software Engineer,SK964,brainstorming,communication,0.001699,0.001463,optional,optional
JR_SE,Junior Software Engineer,SK965,reverse engineering,communication,0.0,0.0,optional,optional
JR_SE,Junior Software Engineer,SK966,performance analysis,communication,0.002549,0.001332,optional,optional
JR_SE,Junior Software Engineer,SK967,architecture evaluation,communication,0.0,0.0,optional,optional
JR_SE,Junior Software Engineer,SK968,cost optimization,communication,0.002549,0.005677,optional,optional
JR_SE,Junior Software Engineer,SK969,scalability planning,communication,0.006797,0.00585,optional,optional
JR_SE,Junior Software Engineer,SK970,disaster recovery planning,communication,0.004248,0.0045,optional,optional
JR_SE,Junior Software Engineer,SK971,risk assessment,communication,0.009346,0.008044,optional,optional
JR_SE,Junior Software Engineer,SK972,continuous improvement,communication,0.04503,0.023533,optional,optional
JR_SE,Junior Software Engineer,SK973,agile methodology,project_mgmt,0.151232,0.017581,optional,optional
JR_SE,Junior Software Engineer,SK974,scrum framework,project_mgmt,0.090059,0.021715,optional,optional
JR_SE,Junior Software Engineer,SK975,kanban,project_mgmt,0.009346,0.006385,optional,optional
JR_SE,Junior Software Engineer,SK976,roadmap planning,project_mgmt,0.023789,0.012432,optional,optional
JR_SE,Junior Software Engineer,SK977,risk management,project_mgmt,0.073067,0.049919,optional,optional
JR_SE,Junior Software Engineer,SK978,okr methodology,project_mgmt,0.004248,0.007864,optional,optional
JR_SE,Junior Software Engineer,SK979,sprint planning,project_mgmt,0.025489,0.017414,optional,optional
JR_SE,Junior Software Engineer,SK980,backlog management,project_mgmt,0.020391,0.017551,optional,optional
JR_SE,Junior Software Engineer,SK981,user story writing,project_mgmt,0.017842,0.006708,optional,optional
JR_SE,Junior Software Engineer,SK982,safe framework,project_mgmt,0.02209,0.011544,optional,optional
JR_SE,Junior Software Engineer,SK983,lean methodology,project_mgmt,0.008496,0.00444,optional,optional
JR_SE,Junior Software Engineer,SK984,waterfall methodology,project_mgmt,0.016143,0.013895,optional,optional
JR_SE,Junior Software Engineer,SK985,release planning,project_mgmt,0.007647,0.014155,optional,optional
JR_SE,Junior Software Engineer,SK986,resource allocation,project_mgmt,0.024639,0.031641,optional,optional
JR_SE,Junior Software Engineer,SK987,project estimation,project_mgmt,0.010195,0.022706,optional,optional
JR_SE,Junior Software Engineer,SK988,status reporting,project_mgmt,0.006797,0.010494,optional,optional
JR_SE,Junior Software Engineer,SK989,dependency management,project_mgmt,0.0,0.0,optional,optional
JR_SE,Junior Software Engineer,SK990,scope management,project_mgmt,0.001699,0.004608,optional,optional
JR_SE,Junior Software Engineer,SK991,quality assurance process,project_mgmt,0.020391,0.010656,optional,optional
JR_SE,Junior Software Engineer,SK992,technical debt tracking,project_mgmt,0.0,0.0,optional,optional
JR_SE,Junior Software Engineer,SK993,retrospectives,project_mgmt,0.005098,0.009437,optional,optional
JR_SE,Junior Software Engineer,SK994,daily standups,project_mgmt,0.001699,0.001463,optional,optional
JR_SE,Junior Software Engineer,SK995,confluence,project_mgmt,0.017842,0.006708,optional,optional
JR_SE,Junior Software Engineer,SK996,jira management,project_mgmt,0.052676,0.012701,optional,optional
JR_SE,Junior Software Engineer,SK997,trello,project_mgmt,0.00085,0.0009,optional,optional
JR_SE,Junior Software Engineer,SK998,asana,project_mgmt,0.004248,0.007864,optional,optional
JR_SE,Junior Software Engineer,SK999,notion,project_mgmt,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK001,java,backend,0.032609,0.012261,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK002,javascript,frontend,0.021739,0.005242,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK003,sql,database,0.141304,0.016427,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK004,python,other,0.157609,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK005,css,frontend,0.005435,0.00131,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK006,html,frontend,0.016304,0.003931,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK007,mobile,other,0.119565,0.0139,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK008,mysql,database,0.005435,0.00131,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK009,git,other,0.103261,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK010,java developer,backend,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK011,infrastructure,other,0.23913,0.057659,beginner,nice_to_have
JR_SYS_ADMIN,Junior System Administrator,SK012,database,database,0.005435,0.00131,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK013,rest,other,0.021739,0.008174,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK014,c,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK015,jquery,other,0.005435,0.003713,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK016,security,other,0.73913,0.085925,advanced,core
JR_SYS_ADMIN,Junior System Administrator,SK017,php,backend,0.005435,0.002043,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK018,spring,backend,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK019,json,frontend,0.005435,0.003713,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK020,linux,other,0.146739,0.017059,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK021,api,other,0.016304,0.00613,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK022,html5,frontend,0.005435,0.00284,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK023,xml,ml_ai,0.005435,0.00284,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK024,devops,devops,0.032609,0.012261,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK025,hibernate,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK026,web developer,other,0.059783,0.00695,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK027,debugging,other,0.054348,0.020434,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK028,problem solving,soft_skill,0.391304,0.0,beginner,nice_to_have
JR_SYS_ADMIN,Junior System Administrator,SK029,docker,devops,0.021739,0.002527,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK030,j2ee,other,0.021739,0.018711,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK031,machine learning,ml_ai,0.016304,0.003931,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK032,oracle,database,0.005435,0.002043,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK033,ajax,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK034,algorithms,other,0.027174,0.014201,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK035,storage,other,0.032609,0.012261,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK036,spring boot,backend,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK037,mvc,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK038,team player,soft_skill,0.086957,0.020967,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK039,nosql,database,0.01087,0.007426,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK040,software engineering,other,0.043478,0.016347,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK041,software engineer,other,0.342391,0.0,beginner,nice_to_have
JR_SYS_ADMIN,Junior System Administrator,SK042,bootstrap,other,0.005435,0.006979,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK043,big data,other,0.032609,0.012261,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK044,data structures,other,0.021739,0.008174,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK045,information technology,other,0.108696,0.040869,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK046,soap,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK047,mongodb,database,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK048,wordpress,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK049,.net,backend,0.01087,0.004087,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK050,written communication,soft_skill,0.032609,0.007863,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK051,maven,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK052,web development,other,0.005435,0.002043,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK053,laravel,backend,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK054,oops,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK055,ios,mobile,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK056,svn,other,0.016304,0.00613,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK057,network engineer,other,0.565217,0.136286,intermediate,important
JR_SYS_ADMIN,Junior System Administrator,SK058,apache,other,0.021739,0.008174,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK059,web technologies,other,0.016304,0.017269,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK060,hadoop,other,0.032609,0.017041,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK061,windows,other,0.168478,0.040624,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK062,jsp,frontend,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK063,github,other,0.016304,0.011139,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK064,unix,other,0.021739,0.011361,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK065,angularjs,frontend,0.005435,0.005756,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK066,php developer,backend,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK067,business analyst,other,0.206522,0.024008,beginner,nice_to_have
JR_SYS_ADMIN,Junior System Administrator,SK068,solution architect,other,0.103261,0.012004,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK069,spring mvc,backend,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK070,android developer,mobile,0.016304,0.008521,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK071,ios developer,mobile,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK072,junit,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK073,spring framework,backend,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK074,fundamentals,other,0.027174,0.006552,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK075,rdbms,other,0.005435,0.003713,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK076,node.js,frontend,0.021739,0.018711,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK077,postgresql,database,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK078,swift,mobile,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK079,struts,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK080,technical skills,other,0.043478,0.016347,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK081,android sdk,mobile,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK082,rest api,other,0.005435,0.00284,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK083,android development,mobile,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK084,jpa,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK085,scala,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK086,eclipse,other,0.005435,0.005756,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK087,messaging,other,0.01087,0.00568,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK088,ruby,other,0.005435,0.004678,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK089,gradle,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK090,jdbc,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK091,artificial intelligence,devops,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK092,codeigniter,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK093,cisco,devops,0.092391,0.118648,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK094,oop,other,0.021739,0.005242,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK095,hardware,other,0.288043,0.069453,beginner,nice_to_have
JR_SYS_ADMIN,Junior System Administrator,SK096,software developer,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK097,software design,other,0.016304,0.008521,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK098,mvvm,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK099,magento,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK100,memory management,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1000,monday.com,project_mgmt,0.005435,0.00131,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1001,linear,project_mgmt,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1002,github projects,project_mgmt,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1003,requirements gathering,business,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1004,product strategy,business,0.005435,0.002043,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1005,customer empathy,business,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1006,market research,business,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1007,value proposition,business,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1008,revenue modeling,business,0.01087,0.013959,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1009,kpi definition,business,0.005435,0.00131,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK101,cloud services,cloud,0.005435,0.003713,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1010,data driven decisions,business,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1011,user experience focus,business,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1012,go to market strategy,business,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1013,technical sales,business,0.027174,0.018565,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1014,roi analysis,business,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1015,process improvement,business,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1016,digital transformation,business,0.038043,0.019882,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1017,startup mindset,business,0.005435,0.002043,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1018,enterprise architecture,business,0.059783,0.063321,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1019,business intelligence,business,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK102,project manager,other,0.163043,0.018954,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1020,contract negotiation,business,0.097826,0.051124,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1021,compliance management,business,0.048913,0.033417,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1022,it governance,business,0.048913,0.025562,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1023,technology evaluation,business,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1024,privacy by design,business,0.038043,0.084728,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1025,accessibility,business,0.005435,0.004678,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1026,sustainability tech,business,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1027,aws solutions architect associate,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1028,aws solutions architect professional,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1029,aws developer associate,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK103,asp.net,backend,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1030,aws sysops administrator,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1031,aws devops engineer professional,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1032,aws data analytics specialty,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1033,aws machine learning specialty,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1034,aws security specialty,certification,0.005435,0.018451,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1035,aws cloud practitioner,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1036,aws database specialty,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1037,azure fundamentals az-900,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1038,azure administrator az-104,certification,0.005435,0.024799,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1039,azure developer az-204,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK104,joomla,ml_ai,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1040,azure solutions architect az-305,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1041,azure devops engineer az-400,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1042,azure data engineer dp-203,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1043,azure ai engineer ai-102,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1044,azure security engineer az-500,certification,0.005435,0.024799,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1045,gcp cloud engineer,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1046,gcp professional architect,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1047,gcp data engineer,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1048,gcp ml engineer,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1049,gcp devops engineer,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK105,cassandra,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1050,gcp security engineer,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1051,hashicorp terraform associate,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1052,hashicorp vault associate,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1053,cka,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1054,ckad,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1055,cks,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1056,cissp,certification,0.016304,0.044215,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1057,ceh,certification,0.01087,0.029477,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1058,oscp,certification,0.01087,0.049598,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1059,security+,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK106,hive,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1060,cisa,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1061,cism,certification,0.016304,0.074397,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1062,ccsp,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1063,gpen,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1064,gsec,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1065,sscp,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1066,cysa+,certification,0.048913,0.22319,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1067,pentest+,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1068,casp+,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1069,crtp,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK107,network,other,0.597826,0.144149,intermediate,important
JR_SYS_ADMIN,Junior System Administrator,SK1070,oswe,certification,0.005435,0.024799,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1071,tensorflow developer certificate,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1072,databricks certified data engineer,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1073,databricks certified ml professional,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1074,snowflake snowpro core,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1075,dbt analytics engineering,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1076,apache spark certification,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1077,cloudera data analyst,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1078,microsoft data scientist dp-100,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1079,microsoft power bi da-100,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK108,crm,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1080,sas certified specialist,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1081,ibm data science professional,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1082,google data analytics certificate,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1083,aws data engineer associate,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1084,nvidia deep learning institute,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1085,tableau desktop specialist,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1086,pmp certification,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1087,csm,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1088,psm,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1089,safe agilist,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK109,bug fixing,other,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1090,prince2,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1091,pmi-acp,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1092,cspo,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1093,itil foundation,certification,0.048913,0.025562,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1094,six sigma green belt,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1095,six sigma black belt,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1096,togaf certification,certification,0.027174,0.034896,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1097,lean it foundation,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1098,oracle certified professional java,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1099,oracle certified associate java,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK110,django,backend,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1100,microsoft certified azure developer,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1101,microsoft certified devops expert,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1102,red hat certified engineer,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1103,red hat openshift administrator,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1104,linux foundation certified sysadmin,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1105,linux foundation certified engineer,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1106,lpic-1,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1107,docker certified associate,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1108,mongodb developer certification,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1109,neo4j certified professional,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK111,project management,other,0.021739,0.005242,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1110,confluent kafka certification,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1111,github actions certification,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1112,istio certified associate,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1113,puppet certified professional,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1114,ansible automation engineer,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1115,microsoft 365 developer,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1116,spring professional certification,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1117,graphql certification,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1118,salesforce administrator,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1119,salesforce developer,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK112,orchestration,other,0.016304,0.017269,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1120,salesforce architect,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1121,salesforce consultant,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1122,sap certified associate,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1123,sap s/4hana,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1124,sap fiori,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1125,servicenow certified system admin,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1126,servicenow certified app developer,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1127,servicenow certified implementation specialist,certification,0.0,0.0,optional,optional
JR_SYS_ADMIN,Junior System Administrator,SK1128,cisco ccna,certification,0.016304,0.055354,optional,optional
