job_uid,job_title,job_title_clean,role_id,role_title,matched_skill_ids,matched_skills,matched_skill_count,experience_level,education_level,domain,current_status,job_type_clean
CLEAN_001605,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK021;SK157;SK181;SK247;SK182;SK012;SK024;SK029;SK185;SK155;SK009;SK227;SK282;SK011;SK225;SK020;SK007;SK057;SK112;SK004;SK016;SK041;SK068;SK117;SK271;SK064;SK026;SK152,api;application development;aws;cli;configuration;database;devops;docker;elastic search;gateway;git;iam;implementation;infrastructure;it;linux;mobile;network;orchestration;python;security;software;solution;system;troubleshooting;unix;web;web services,28,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001606,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK034;SK154;SK067;SK166;SK182;SK124;SK012;SK024;SK192;SK009;SK089;SK282;SK045;SK011;SK202;SK001;SK051;SK190;SK032;SK102;SK188;SK111;SK004;SK013;SK016;SK167;SK179;SK046;SK041;SK122;SK068;SK003;SK035;SK117;SK184;SK135;SK226;SK183,algorithms;ant;business;coding;configuration;data;database;devops;etl;git;gradle;implementation;information technology;infrastructure;installation;java;maven;middleware;oracle;project;project delivery;project management;python;rest;security;shell scripting;soa;soap;software;software development;solution;sql;storage;system;technical requirements;testing;use cases;weblogic,38,student,bachelors,DEVOPS,student,full_time
CLEAN_001607,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK042;SK024;SK025;SK001;SK002;SK015;SK018,bootstrap;devops;hibernate;java;javascript;jquery;spring,7,student,bachelors,DEVOPS,student,full_time
CLEAN_001608,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK024;SK011,aws;devops;infrastructure,3,0-1,bachelors,DEVOPS,graduate,full_time
CLEAN_001609,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK024;SK009;SK220;SK011;SK004,devops;git;groovy;infrastructure;python,5,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001610,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK136;SK027;SK024;SK029;SK009;SK220;SK011;SK020;SK051;SK190;SK007;SK167;SK041;SK122;SK117;SK287;SK183,aws;cloud computing;debugging;devops;docker;git;groovy;infrastructure;linux;maven;middleware;mobile;shell scripting;software;software development;system;ubuntu;weblogic,18,0-1,bachelors,DEVOPS,graduate,full_time
CLEAN_001611,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK101;SK024;SK029;SK020;SK007;SK132;SK064;SK026;SK152,aws;cloud services;devops;docker;linux;mobile;networking;unix;web;web services,10,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001612,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK247;SK239;SK182;SK024;SK141;SK282;SK011;SK202;SK057;SK132;SK004;SK041;SK097;SK122;SK061;SK197,aws;cli;computer science;configuration;devops;forms;implementation;infrastructure;installation;network;networking;python;software;software design;software development;windows;windows server,17,5+,bachelors,DEVOPS,working,full_time
CLEAN_001613,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK067;SK124;SK024;SK011;SK225;SK233;SK102;SK111;SK068;SK230,business;data;devops;infrastructure;it;program management;project;project management;solution;technology consulting,10,5+,bachelors,DEVOPS,working,full_time
CLEAN_001614,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK067;SK024;SK011;SK057;SK028;SK041;SK068;SK117;SK135,business;devops;infrastructure;network;problem solving;software;solution;system;testing,9,5+,bachelors,DEVOPS,working,full_time
CLEAN_001615,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK024;SK074;SK011;SK020;SK057,aws;devops;fundamentals;infrastructure;linux;network,6,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001616,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK182;SK024;SK029;SK220;SK282;SK020;SK004;SK088;SK026,configuration;devops;docker;groovy;implementation;linux;python;ruby;web,9,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001617,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK058;SK067;SK105;SK239;SK182;SK012;SK024;SK029;SK009;SK261;SK020;SK057;SK132;SK004;SK088;SK003;SK117;SK271;SK026,apache;business;cassandra;computer science;configuration;database;devops;docker;git;jira;linux;network;networking;python;ruby;sql;system;troubleshooting;web,19,3-5,masters,DEVOPS,working,full_time
CLEAN_001618,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK105;SK136;SK182;SK027;SK024;SK220;SK282;SK011;SK225;SK020;SK007;SK004;SK041;SK122;SK117;SK271,agile;cassandra;cloud computing;configuration;debugging;devops;groovy;implementation;infrastructure;it;linux;mobile;python;software;software development;system;troubleshooting,17,0-1,masters,DEVOPS,graduate,full_time
CLEAN_001619,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK101;SK182;SK024;SK029;SK220;SK144;SK227;SK011;SK020;SK039;SK004;SK088;SK016;SK041;SK122;SK117;SK038;SK050,aws;cloud services;configuration;devops;docker;groovy;hosting;iam;infrastructure;linux;nosql;python;ruby;security;software;software development;system;team player;written communication,19,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001620,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK024;SK102;SK135,devops;project;testing,3,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001621,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK182;SK024;SK029;SK282;SK011;SK020;SK132;SK102;SK016;SK271,aws;configuration;devops;docker;implementation;infrastructure;linux;networking;project;security;troubleshooting,11,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001622,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK021;SK181;SK024;SK029;SK009;SK063;SK227;SK020;SK017;SK004;SK088;SK135;SK026,api;aws;devops;docker;git;github;iam;linux;php;python;ruby;testing;web,13,5+,bachelors,DEVOPS,working,full_time
CLEAN_001623,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK067;SK136;SK027;SK024;SK029;SK009;SK011;SK202;SK020;SK051;SK007;SK004;SK016;SK167;SK041;SK122;SK117;SK287;SK026;SK052,aws;business;cloud computing;debugging;devops;docker;git;infrastructure;installation;linux;maven;mobile;python;security;shell scripting;software;software development;system;ubuntu;web;web development,21,0-1,bachelors,DEVOPS,graduate,full_time
CLEAN_001624,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK247;SK101;SK182;SK027;SK024;SK029;SK074;SK009;SK063;SK202;SK020;SK007;SK004;SK041;SK122;SK040;SK068;SK212;SK223;SK135;SK064,cli;cloud services;configuration;debugging;devops;docker;fundamentals;git;github;installation;linux;mobile;python;software;software development;software engineering;solution;splunk;technical support;testing;unix,21,5+,bachelors,DEVOPS,working,full_time
CLEAN_001625,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK103;SK005;SK024;SK144;SK022;SK011;SK002;SK015;SK041;SK097;SK023,asp.net;css;devops;hosting;html5;infrastructure;javascript;jquery;software;software design;xml,11,0-1,bachelors,DEVOPS,graduate,full_time
CLEAN_001626,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK067;SK024;SK041;SK117,business;devops;software;system,4,0-1,bachelors,DEVOPS,graduate,contract
CLEAN_001627,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK024;SK029;SK063;SK220;SK045;SK011;SK202;SK225;SK257;SK004;SK016;SK035,aws;devops;docker;github;groovy;information technology;infrastructure;installation;it;production environment;python;security;storage,13,student,bachelors,DEVOPS,student,full_time
CLEAN_001628,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK024;SK029;SK155;SK057;SK132;SK039;SK075;SK016,aws;devops;docker;gateway;network;networking;nosql;rdbms;security,9,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001629,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK058;SK267;SK181;SK182;SK124;SK024;SK029;SK011;SK225;SK031;SK016;SK041,agile;apache;apache tomcat;aws;configuration;data;devops;docker;infrastructure;it;machine learning;security;software,13,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001630,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK181;SK067;SK182;SK124;SK024;SK029;SK009;SK227;SK011;SK019;SK020;SK028;SK004;SK016;SK041;SK117;SK259;SK038;SK271,agile;aws;business;configuration;data;devops;docker;git;iam;infrastructure;json;linux;problem solving;python;security;software;system;system administration;team player;troubleshooting,20,3-5,masters,DEVOPS,working,full_time
CLEAN_001631,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK021;SK181;SK101;SK024;SK029;SK282;SK011;SK020;SK047;SK057;SK112;SK004;SK003;SK271;SK064,api;aws;cloud services;devops;docker;implementation;infrastructure;linux;mongodb;network;orchestration;python;sql;troubleshooting;unix,15,5+,bachelors,DEVOPS,working,full_time
CLEAN_001632,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK058;SK181;SK043;SK067;SK239;SK182;SK124;SK024;SK060;SK011;SK031;SK087;SK190;SK007;SK047;SK039;SK150;SK285;SK004;SK088;SK085;SK212;SK003;SK026,apache;aws;big data;business;computer science;configuration;data;devops;hadoop;infrastructure;machine learning;messaging;middleware;mobile;mongodb;nosql;perl;programming;python;ruby;scala;splunk;sql;web,24,3-5,masters,DEVOPS,working,full_time
CLEAN_001633,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK101;SK182;SK024;SK144;SK011;SK202;SK225;SK020;SK057;SK257;SK102;SK016;SK041;SK035;SK117;SK259;SK038;SK135;SK245;SK026,aws;cloud services;configuration;devops;hosting;infrastructure;installation;it;linux;network;production environment;project;security;software;storage;system;system administration;team player;testing;voip;web,21,0-1,bachelors,DEVOPS,graduate,full_time
CLEAN_001634,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK182;SK124;SK027;SK024;SK029;SK009;SK045;SK011;SK020;SK051;SK007;SK047;SK057;SK041;SK122;SK040;SK003;SK135,aws;configuration;data;debugging;devops;docker;git;information technology;infrastructure;linux;maven;mobile;mongodb;network;software;software development;software engineering;sql;testing,19,5+,bachelors,DEVOPS,working,full_time
CLEAN_001635,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK182;SK024;SK089;SK220;SK011;SK112;SK050,aws;configuration;devops;gradle;groovy;infrastructure;orchestration;written communication,8,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001636,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK091;SK181;SK067;SK024;SK225;SK206;SK013;SK118;SK016;SK041;SK040;SK117,artificial intelligence;aws;business;devops;it;production support;rest;san;security;software;software engineering;system,12,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001637,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK124;SK012;SK024;SK020;SK057;SK150;SK004;SK088;SK003;SK176;SK035;SK117;SK135;SK271,data;database;devops;linux;network;perl;python;ruby;sql;sql database;storage;system;testing;troubleshooting,14,student,bachelors,DEVOPS,student,full_time
CLEAN_001638,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK182;SK027;SK024;SK009;SK011;SK020;SK004;SK016;SK041;SK286;SK117;SK259;SK135;SK287;SK061;SK197;SK050,aws;configuration;debugging;devops;git;infrastructure;linux;python;security;software;software testing;system;system administration;testing;ubuntu;windows;windows server;written communication,18,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001639,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK043;SK124;SK129;SK024;SK060;SK001;SK020;SK087;SK057;SK150;SK028;SK159;SK004;SK117;SK271,aws;big data;data;data warehousing;devops;hadoop;java;linux;messaging;network;perl;problem solving;protocols;python;system;troubleshooting,16,5+,bachelors,DEVOPS,working,full_time
CLEAN_001640,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK067;SK024;SK029;SK011;SK001;SK140;SK020;SK190;SK285;SK004;SK016;SK117,aws;business;devops;docker;infrastructure;java;java programming;linux;middleware;programming;python;security;system,13,student,masters,DEVOPS,student,full_time
CLEAN_001641,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK024;SK045;SK011;SK057;SK028;SK016;SK035,aws;devops;information technology;infrastructure;network;problem solving;security;storage,8,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001642,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK049;SK154;SK024;SK009;SK225;SK051;SK056;SK195;SK061,.net;ant;devops;git;it;maven;svn;visual studio;windows,9,student,bachelors,DEVOPS,student,part_time
CLEAN_001643,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK043;SK239;SK124;SK024;SK029;SK063;SK060;SK225;SK001;SK002;SK020;SK007;SK102;SK111;SK004;SK064,agile;big data;computer science;data;devops;docker;github;hadoop;it;java;javascript;linux;mobile;project;project management;python;unix,17,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001644,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK058;SK181;SK239;SK024;SK173;SK029;SK074;SK009;SK011;SK020;SK057;SK132;SK039;SK004;SK075;SK016;SK041;SK040;SK003;SK035;SK056;SK064;SK026,apache;aws;computer science;devops;dns;docker;fundamentals;git;infrastructure;linux;network;networking;nosql;python;rdbms;security;software;software engineering;sql;storage;svn;unix;web,23,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001645,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK166;SK024;SK029;SK074;SK009;SK011;SK225;SK001;SK020;SK076;SK017;SK028;SK004;SK088;SK016;SK041;SK117;SK135;SK271;SK026;SK061;SK050,agile;coding;devops;docker;fundamentals;git;infrastructure;it;java;linux;node.js;php;problem solving;python;ruby;security;software;system;testing;troubleshooting;web;windows;written communication,23,5+,bachelors,DEVOPS,working,full_time
CLEAN_001646,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK058;SK181;SK105;SK239;SK182;SK270;SK124;SK024;SK029;SK185;SK063;SK089;SK220;SK011;SK020;SK051;SK295;SK047;SK057;SK112;SK004;SK013;SK016;SK018;SK036;SK003;SK117;SK259;SK038,agile;apache;aws;cassandra;computer science;configuration;dashboards;data;devops;docker;elastic search;github;gradle;groovy;infrastructure;linux;maven;mentor;mongodb;network;orchestration;python;rest;security;spring;spring boot;sql;system;system administration;team player,30,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001647,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK034;SK181;SK239;SK182;SK124;SK044;SK012;SK024;SK029;SK045;SK011;SK225;SK001;SK002;SK020;SK295;SK057;SK132;SK094;SK032;SK285;SK102;SK004;SK088;SK016;SK041;SK080;SK026;SK052,algorithms;aws;computer science;configuration;data;data structures;database;devops;docker;information technology;infrastructure;it;java;javascript;linux;mentor;network;networking;oop;oracle;programming;project;python;ruby;security;software;technical skills;web;web development,29,5+,bachelors,DEVOPS,working,full_time
CLEAN_001648,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK024;SK029;SK089;SK011;SK001;SK140;SK051;SK028;SK285;SK004;SK118;SK003;SK271,aws;devops;docker;gradle;infrastructure;java;java programming;maven;problem solving;programming;python;san;sql;troubleshooting,14,student,bachelors,DEVOPS,student,full_time
CLEAN_001649,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK182;SK012;SK027;SK024;SK173;SK029;SK074;SK227;SK020;SK017;SK257;SK285;SK102;SK004;SK156;SK016;SK167;SK003;SK117;SK259;SK271;SK287,aws;configuration;database;debugging;devops;dns;docker;fundamentals;iam;linux;php;production environment;programming;project;python;routing;security;shell scripting;sql;system;system administration;troubleshooting;ubuntu,23,0-1,bachelors,DEVOPS,graduate,full_time
CLEAN_001650,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK181;SK182;SK012;SK024;SK029;SK009;SK063;SK011;SK088;SK041;SK122;SK003,agile;aws;configuration;database;devops;docker;git;github;infrastructure;ruby;software;software development;sql,13,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001651,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK024;SK029;SK011;SK020;SK112;SK102;SK111;SK004;SK271,agile;devops;docker;infrastructure;linux;orchestration;project;project management;python;troubleshooting,10,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001652,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK182;SK124;SK024;SK029;SK009;SK011;SK001;SK285;SK004,aws;configuration;data;devops;docker;git;infrastructure;java;programming;python,10,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001653,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK021;SK024;SK009;SK220;SK282;SK045;SK225;SK019;SK072;SK004;SK013;SK016;SK135;SK064,api;devops;git;groovy;implementation;information technology;it;json;junit;python;rest;security;testing;unix,14,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001654,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK067;SK137;SK160;SK093;SK288;SK024;SK165;SK144;SK057;SK159;SK016;SK126;SK026,business;ccna;ccnp;cisco;desktop;devops;firewall;hosting;network;protocols;security;wan;web,13,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001655,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK101;SK024;SK029;SK011;SK020;SK132;SK112;SK004;SK016,cloud services;devops;docker;infrastructure;linux;networking;orchestration;python;security,9,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001656,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK021;SK181;SK067;SK101;SK182;SK124;SK024;SK029;SK074;SK155;SK009;SK225;SK020;SK132;SK004;SK041;SK035;SK117;SK259;SK026;SK061,api;aws;business;cloud services;configuration;data;devops;docker;fundamentals;gateway;git;it;linux;networking;python;software;storage;system;system administration;web;windows,21,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001657,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK239;SK024;SK029;SK009;SK011;SK007;SK076;SK016;SK041;SK122;SK117;SK135,aws;computer science;devops;docker;git;infrastructure;mobile;node.js;security;software;software development;system;testing,13,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001658,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK166;SK024;SK282;SK202;SK261;SK102;SK068;SK135,coding;devops;implementation;installation;jira;project;solution;testing,8,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001659,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK124;SK027;SK024;SK029;SK011;SK020;SK057;SK132;SK112;SK016;SK117,aws;data;debugging;devops;docker;infrastructure;linux;network;networking;orchestration;security;system,12,5+,bachelors,DEVOPS,working,full_time
CLEAN_001660,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK067;SK182;SK024;SK292;SK029;SK220;SK045;SK011;SK225;SK001;SK020;SK112;SK004;SK016;SK212;SK038;SK061;SK197;SK050,aws;business;configuration;devops;director;docker;groovy;information technology;infrastructure;it;java;linux;orchestration;python;security;splunk;team player;windows;windows server;written communication,20,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001661,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK182;SK024;SK020;SK132;SK004;SK117;SK259,configuration;devops;linux;networking;python;system;system administration,7,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001662,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK027;SK024;SK029;SK063;SK089;SK011;SK020;SK295;SK112;SK150;SK004;SK041;SK122;SK040;SK135,agile;debugging;devops;docker;github;gradle;infrastructure;linux;mentor;orchestration;perl;python;software;software development;software engineering;testing,16,0-1,bachelors,DEVOPS,graduate,full_time
CLEAN_001663,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK182;SK024;SK011;SK225;SK261;SK057;SK102;SK111;SK041;SK068;SK080;SK135,configuration;devops;infrastructure;it;jira;network;project;project management;software;solution;technical skills;testing,12,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001664,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK067;SK239;SK024;SK009;SK295;SK028;SK102;SK179;SK041;SK097;SK122;SK284;SK195;SK026;SK152;SK050,business;computer science;devops;git;mentor;problem solving;project;soa;software;software design;software development;user stories;visual studio;web;web services;written communication,16,5+,bachelors,DEVOPS,working,full_time
CLEAN_001665,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK247;SK101;SK182;SK027;SK024;SK029;SK074;SK009;SK063;SK202;SK225;SK020;SK007;SK004;SK041;SK122;SK040;SK068;SK212;SK223;SK135;SK064,cli;cloud services;configuration;debugging;devops;docker;fundamentals;git;github;installation;it;linux;mobile;python;software;software development;software engineering;solution;splunk;technical support;testing;unix,22,5+,bachelors,DEVOPS,working,full_time
CLEAN_001666,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK021;SK181;SK012;SK024;SK029;SK009;SK227;SK011;SK225;SK076;SK112;SK004;SK041;SK271,api;aws;database;devops;docker;git;iam;infrastructure;it;node.js;orchestration;python;software;troubleshooting,14,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001667,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK182;SK024;SK029;SK011;SK132;SK076;SK112;SK016;SK068,configuration;devops;docker;infrastructure;networking;node.js;orchestration;security;solution,9,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001668,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK181;SK166;SK239;SK024;SK165;SK063;SK144;SK011;SK020;SK174;SK057;SK285;SK016;SK041;SK122;SK135;SK271;SK061,agile;aws;coding;computer science;devops;firewall;github;hosting;infrastructure;linux;microsoft azure;network;programming;security;software;software development;testing;troubleshooting;windows,19,student,bachelors,DEVOPS,student,full_time
CLEAN_001669,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK247;SK024;SK029;SK009;SK063;SK011;SK020;SK174;SK132;SK112;SK016;SK167;SK038;SK271;SK050,agile;cli;devops;docker;git;github;infrastructure;linux;microsoft azure;networking;orchestration;security;shell scripting;team player;troubleshooting;written communication,16,3-5,masters,DEVOPS,working,full_time
CLEAN_001670,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK034;SK181;SK027;SK024;SK144;SK011;SK225;SK031,algorithms;aws;debugging;devops;hosting;infrastructure;it;machine learning,8,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001671,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK181;SK166;SK024;SK165;SK063;SK144;SK011;SK020;SK174;SK057;SK150;SK285;SK004;SK088;SK016;SK041;SK122;SK040;SK117;SK135;SK061,agile;aws;coding;devops;firewall;github;hosting;infrastructure;linux;microsoft azure;network;perl;programming;python;ruby;security;software;software development;software engineering;system;testing;windows,22,5+,bachelors,DEVOPS,working,full_time
CLEAN_001672,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK181;SK027;SK024;SK029;SK220;SK060;SK227;SK011;SK020;SK057;SK039;SK187;SK285;SK159;SK004;SK075;SK016;SK167;SK003;SK117,aws;debugging;devops;docker;groovy;hadoop;iam;infrastructure;linux;network;nosql;operating system;programming;protocols;python;rdbms;security;shell scripting;sql;system,20,1-3,bachelors,DEVOPS,working,full_time
CLEAN_001673,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK101;SK239;SK205;SK024;SK029;SK074;SK007;SK094;SK112;SK285;SK004;SK016;SK041,cloud services;computer science;design patterns;devops;docker;fundamentals;mobile;oop;orchestration;programming;python;security;software,13,student,phd,DEVOPS,student,full_time
CLEAN_001674,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK182;SK012;SK024;SK029;SK009;SK020;SK051;SK112;SK004;SK212;SK271,agile;configuration;database;devops;docker;git;linux;maven;orchestration;python;splunk;troubleshooting,12,student,bachelors,DEVOPS,student,full_time
CLEAN_001675,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK161;SK067;SK024;SK009;SK089;SK282;SK011;SK072;SK020;SK051;SK186;SK032;SK004;SK135;SK183,agile;business;devops;git;gradle;implementation;infrastructure;junit;linux;maven;mockito;oracle;python;testing;weblogic,15,5+,bachelors,DEVOPS,working,full_time
CLEAN_001676,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK024;SK063;SK011;SK001;SK004,devops;github;infrastructure;java;python,5,3-5,bachelors,DEVOPS,working,full_time
CLEAN_001677,DevOps Engineer,DevOps / Cloud Trainee,DEVOPS_TRAINEE,DevOps / Cloud Trainee,SK024;SK029;SK009;SK282;SK112;SK004;SK278;SK026,devops;docker;git;implementation;orchestration;python;triggers;web,8,student,bachelors,DEVOPS,student,full_time
