job_uid,job_title,role_id,role_title,domain,experience_level,education_level,current_status,job_type_clean
CLEAN_002047,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002048,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002049,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002050,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002051,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002052,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002053,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002054,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002055,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002056,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002057,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002058,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002059,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002060,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002061,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002062,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002063,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002064,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002065,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002066,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002067,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002068,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002069,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002070,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002071,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002072,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002073,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002074,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002075,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002076,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002077,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002078,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002079,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002080,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002081,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002082,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002083,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002084,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002085,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002086,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002087,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002088,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002089,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002090,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002091,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002092,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002093,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002094,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002095,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002096,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002097,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002098,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002099,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002100,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002101,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002102,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002103,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002104,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002105,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002106,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002107,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002108,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002109,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002110,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002111,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002112,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002113,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002114,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002115,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002116,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002117,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002118,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002119,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002120,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002121,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002122,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002123,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002124,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002125,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002126,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002127,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002128,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002129,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002130,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002131,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002132,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002133,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002134,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002135,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002136,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002137,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002138,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002139,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002140,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002141,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002142,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002143,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002144,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002145,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002146,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002147,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002148,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002149,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002150,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002151,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002152,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002153,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002154,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002155,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002156,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002157,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002158,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002159,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002160,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002161,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002162,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002163,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002164,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002165,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002166,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002167,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002168,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002169,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002170,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002171,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002172,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002173,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002174,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002175,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002176,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002177,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002178,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002179,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002180,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002181,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002182,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002183,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002184,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002185,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002186,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002187,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002188,IOS Developer,MOBILE_DEV,Mobile Developer,MOBILE_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002189,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002190,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002191,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002192,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002193,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002194,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002195,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002196,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002197,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002198,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002199,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002200,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002201,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002202,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002203,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002204,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002205,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002206,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002207,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002208,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002209,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002210,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002211,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002212,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002213,ITManager,DATA_ENGINEER,Data Engineer,DATA_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002214,ITManager,SECURITY_ENGINEER,Security Engineer,SECURITY,1-3,bachelors,working,full_time
CLEAN_002215,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002216,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002217,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002218,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002219,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002220,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002221,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002222,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002223,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002224,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002225,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002226,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002227,Java Developer,FE_DEV,Frontend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002228,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002229,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002230,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002231,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002232,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002233,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002234,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002235,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002236,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002237,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002238,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002239,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002240,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002241,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002242,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002243,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002244,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002245,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002246,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002247,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002248,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002249,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002250,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002251,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002252,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002253,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002254,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002255,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002256,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002257,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002258,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002259,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002260,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002261,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002262,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002263,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002264,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002265,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002266,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002267,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002268,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002269,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002270,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002271,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
CLEAN_002272,Java Developer,BE_DEV,Backend Developer,FULLSTACK_ENGINEERING,1-3,bachelors,working,full_time
