role_id,skill_id,frequency,importance,role_title,skill_name
SRE,SK939,0.0167,0.0167,Site Reliability Engineer,influence without authority
SRE,SK943,0.0259,0.0259,Site Reliability Engineer,goal setting
SRE,SK944,0.122,0.122,Site Reliability Engineer,time management leadership
SRE,SK948,0.1988,0.1988,Site Reliability Engineer,analytical thinking
SRE,SK949,0.0201,0.0201,Site Reliability Engineer,system design
SRE,SK950,0.3684,0.3684,Site Reliability Engineer,debugging skills
SRE,SK951,0.0476,0.0476,Site Reliability Engineer,root cause analysis
SRE,SK952,0.0752,0.0752,Site Reliability Engineer,innovation
SRE,SK953,0.0142,0.0142,Site Reliability Engineer,critical thinking
SRE,SK966,0.01,0.01,Site Reliability Engineer,performance analysis
SRE,SK969,0.0752,0.0752,Site Reliability Engineer,scalability planning
SRE,SK970,0.0769,0.0769,Site Reliability Engineer,disaster recovery planning
SRE,SK972,0.0443,0.0443,Site Reliability Engineer,continuous improvement
SRE,SK973,0.2239,0.2239,Site Reliability Engineer,agile methodology
SRE,SK974,0.0677,0.0677,Site Reliability Engineer,scrum framework
SRE,SK975,0.0184,0.0184,Site Reliability Engineer,kanban
SRE,SK976,0.0242,0.0242,Site Reliability Engineer,roadmap planning
SRE,SK977,0.01,0.01,Site Reliability Engineer,risk management
SRE,SK981,0.0184,0.0184,Site Reliability Engineer,user story writing
SRE,SK982,0.0368,0.0368,Site Reliability Engineer,safe framework
SRE,SK983,0.01,0.01,Site Reliability Engineer,lean methodology
SRE,SK995,0.0192,0.0192,Site Reliability Engineer,confluence
SRE,SK996,0.0627,0.0627,Site Reliability Engineer,jira management
SRE,SK1000,0.0242,0.0242,Site Reliability Engineer,monday.com
SRE,SK1003,0.0125,0.0125,Site Reliability Engineer,requirements gathering
SRE,SK1009,0.0376,0.0376,Site Reliability Engineer,kpi definition
SRE,SK1011,0.0167,0.0167,Site Reliability Engineer,user experience focus
SRE,SK1015,0.01,0.01,Site Reliability Engineer,process improvement
SRE,SK1017,0.0201,0.0201,Site Reliability Engineer,startup mindset
SRE,SK1020,0.0201,0.0201,Site Reliability Engineer,contract negotiation
SRE,SK1021,0.0744,0.0744,Site Reliability Engineer,compliance management
SRE,SK1022,0.0434,0.0434,Site Reliability Engineer,it governance
SRE,SK1056,0.0117,0.0117,Site Reliability Engineer,cissp
SRE,SK1087,0.0159,0.0159,Site Reliability Engineer,csm
SRE,SK1093,0.0434,0.0434,Site Reliability Engineer,itil foundation
SRE,SK1128,0.01,0.01,Site Reliability Engineer,cisco ccna
SRE,SK1130,0.0301,0.0301,Site Reliability Engineer,cisco ccie
SRE,SK1142,0.015,0.015,Site Reliability Engineer,fortinet nse
STAFF_BE_DEV,SK001,0.75,0.75,Staff Backend Developer,java
STAFF_BE_DEV,SK002,0.375,0.375,Staff Backend Developer,javascript
STAFF_BE_DEV,SK003,0.6875,0.6875,Staff Backend Developer,sql
STAFF_BE_DEV,SK004,0.5,0.5,Staff Backend Developer,python
STAFF_BE_DEV,SK005,0.3125,0.3125,Staff Backend Developer,css
STAFF_BE_DEV,SK006,0.25,0.25,Staff Backend Developer,html
STAFF_BE_DEV,SK008,0.0625,0.0625,Staff Backend Developer,mysql
STAFF_BE_DEV,SK009,0.0625,0.0625,Staff Backend Developer,git
STAFF_BE_DEV,SK010,0.0625,0.0625,Staff Backend Developer,java developer
STAFF_BE_DEV,SK011,0.3125,0.3125,Staff Backend Developer,infrastructure
STAFF_BE_DEV,SK012,0.3125,0.3125,Staff Backend Developer,database
STAFF_BE_DEV,SK013,0.5625,0.5625,Staff Backend Developer,rest
STAFF_BE_DEV,SK015,0.0625,0.0625,Staff Backend Developer,jquery
STAFF_BE_DEV,SK016,0.3125,0.3125,Staff Backend Developer,security
STAFF_BE_DEV,SK017,0.0625,0.0625,Staff Backend Developer,php
STAFF_BE_DEV,SK018,0.3125,0.3125,Staff Backend Developer,spring
STAFF_BE_DEV,SK019,0.0625,0.0625,Staff Backend Developer,json
STAFF_BE_DEV,SK020,0.25,0.25,Staff Backend Developer,linux
STAFF_BE_DEV,SK021,0.375,0.375,Staff Backend Developer,api
STAFF_BE_DEV,SK022,0.0625,0.0625,Staff Backend Developer,html5
STAFF_BE_DEV,SK023,0.0625,0.0625,Staff Backend Developer,xml
STAFF_BE_DEV,SK024,0.0625,0.0625,Staff Backend Developer,devops
STAFF_BE_DEV,SK025,0.125,0.125,Staff Backend Developer,hibernate
STAFF_BE_DEV,SK026,0.5625,0.5625,Staff Backend Developer,web developer
STAFF_BE_DEV,SK027,0.0625,0.0625,Staff Backend Developer,debugging
STAFF_BE_DEV,SK028,0.25,0.25,Staff Backend Developer,problem solving
STAFF_BE_DEV,SK029,0.1875,0.1875,Staff Backend Developer,docker
STAFF_BE_DEV,SK030,0.125,0.125,Staff Backend Developer,j2ee
STAFF_BE_DEV,SK034,0.1875,0.1875,Staff Backend Developer,algorithms
STAFF_BE_DEV,SK036,0.125,0.125,Staff Backend Developer,spring boot
STAFF_BE_DEV,SK037,0.125,0.125,Staff Backend Developer,mvc
STAFF_BE_DEV,SK039,0.125,0.125,Staff Backend Developer,nosql
STAFF_BE_DEV,SK040,0.375,0.375,Staff Backend Developer,software engineering
STAFF_BE_DEV,SK041,0.9375,0.9375,Staff Backend Developer,software engineer
STAFF_BE_DEV,SK042,0.0625,0.0625,Staff Backend Developer,bootstrap
STAFF_BE_DEV,SK043,0.1875,0.1875,Staff Backend Developer,big data
STAFF_BE_DEV,SK044,0.125,0.125,Staff Backend Developer,data structures
STAFF_BE_DEV,SK047,0.0625,0.0625,Staff Backend Developer,mongodb
STAFF_BE_DEV,SK049,0.125,0.125,Staff Backend Developer,.net
STAFF_BE_DEV,SK050,0.0625,0.0625,Staff Backend Developer,written communication
STAFF_BE_DEV,SK051,0.0625,0.0625,Staff Backend Developer,maven
STAFF_BE_DEV,SK057,0.125,0.125,Staff Backend Developer,network engineer
STAFF_BE_DEV,SK058,0.25,0.25,Staff Backend Developer,apache
STAFF_BE_DEV,SK059,0.0625,0.0625,Staff Backend Developer,web technologies
STAFF_BE_DEV,SK060,0.125,0.125,Staff Backend Developer,hadoop
STAFF_BE_DEV,SK063,0.0625,0.0625,Staff Backend Developer,github
STAFF_BE_DEV,SK067,0.3125,0.3125,Staff Backend Developer,business analyst
STAFF_BE_DEV,SK068,0.0625,0.0625,Staff Backend Developer,solution architect
STAFF_BE_DEV,SK069,0.0625,0.0625,Staff Backend Developer,spring mvc
STAFF_BE_DEV,SK072,0.0625,0.0625,Staff Backend Developer,junit
STAFF_BE_DEV,SK073,0.0625,0.0625,Staff Backend Developer,spring framework
STAFF_BE_DEV,SK074,0.0625,0.0625,Staff Backend Developer,fundamentals
STAFF_BE_DEV,SK075,0.0625,0.0625,Staff Backend Developer,rdbms
STAFF_BE_DEV,SK076,0.0625,0.0625,Staff Backend Developer,node.js
STAFF_BE_DEV,SK077,0.0625,0.0625,Staff Backend Developer,postgresql
STAFF_BE_DEV,SK084,0.0625,0.0625,Staff Backend Developer,jpa
STAFF_BE_DEV,SK085,0.1875,0.1875,Staff Backend Developer,scala
STAFF_BE_DEV,SK087,0.0625,0.0625,Staff Backend Developer,messaging
STAFF_BE_DEV,SK088,0.25,0.25,Staff Backend Developer,ruby
STAFF_BE_DEV,SK093,0.0625,0.0625,Staff Backend Developer,cisco
STAFF_BE_DEV,SK094,0.25,0.25,Staff Backend Developer,oop
STAFF_BE_DEV,SK095,0.0625,0.0625,Staff Backend Developer,hardware
STAFF_BE_DEV,SK097,0.3125,0.3125,Staff Backend Developer,software design
STAFF_BE_DEV,SK102,0.6875,0.6875,Staff Backend Developer,project manager
STAFF_BE_DEV,SK103,0.0625,0.0625,Staff Backend Developer,asp.net
STAFF_BE_DEV,SK107,0.125,0.125,Staff Backend Developer,network
STAFF_BE_DEV,SK110,0.125,0.125,Staff Backend Developer,django
STAFF_BE_DEV,SK112,0.0625,0.0625,Staff Backend Developer,orchestration
STAFF_BE_DEV,SK113,0.0625,0.0625,Staff Backend Developer,react.js
STAFF_BE_DEV,SK114,0.0625,0.0625,Staff Backend Developer,multithreading
STAFF_BE_DEV,SK117,0.3125,0.3125,Staff Backend Developer,system administrator
STAFF_BE_DEV,SK119,0.0625,0.0625,Staff Backend Developer,java ee
STAFF_BE_DEV,SK120,0.0625,0.0625,Staff Backend Developer,object oriented programming
STAFF_BE_DEV,SK122,0.375,0.375,Staff Backend Developer,software development
STAFF_BE_DEV,SK124,0.5,0.5,Staff Backend Developer,data analyst
STAFF_BE_DEV,SK130,0.0625,0.0625,Staff Backend Developer,telecom
STAFF_BE_DEV,SK132,0.25,0.25,Staff Backend Developer,networking
STAFF_BE_DEV,SK133,0.125,0.125,Staff Backend Developer,threading
STAFF_BE_DEV,SK135,0.4375,0.4375,Staff Backend Developer,testing
STAFF_BE_DEV,SK136,0.0625,0.0625,Staff Backend Developer,cloud computing
STAFF_BE_DEV,SK140,0.125,0.125,Staff Backend Developer,java programming
STAFF_BE_DEV,SK148,0.125,0.125,Staff Backend Developer,business requirements
STAFF_BE_DEV,SK150,0.0625,0.0625,Staff Backend Developer,perl
STAFF_BE_DEV,SK152,0.0625,0.0625,Staff Backend Developer,web services
STAFF_BE_DEV,SK157,0.0625,0.0625,Staff Backend Developer,application development
STAFF_BE_DEV,SK159,0.1875,0.1875,Staff Backend Developer,protocols
STAFF_BE_DEV,SK161,0.3125,0.3125,Staff Backend Developer,agile
STAFF_BE_DEV,SK166,0.375,0.375,Staff Backend Developer,coding
STAFF_BE_DEV,SK167,0.0625,0.0625,Staff Backend Developer,shell scripting
STAFF_BE_DEV,SK174,0.0625,0.0625,Staff Backend Developer,microsoft azure
STAFF_BE_DEV,SK176,0.0625,0.0625,Staff Backend Developer,sql database
STAFF_BE_DEV,SK181,0.5,0.5,Staff Backend Developer,aws
STAFF_BE_DEV,SK182,0.0625,0.0625,Staff Backend Developer,configuration
STAFF_BE_DEV,SK184,0.125,0.125,Staff Backend Developer,technical requirements
STAFF_BE_DEV,SK187,0.0625,0.0625,Staff Backend Developer,operating system
STAFF_BE_DEV,SK189,0.0625,0.0625,Staff Backend Developer,spring security
STAFF_BE_DEV,SK192,0.0625,0.0625,Staff Backend Developer,etl
STAFF_BE_DEV,SK205,0.1875,0.1875,Staff Backend Developer,design patterns
STAFF_BE_DEV,SK225,0.5625,0.5625,Staff Backend Developer,it manager
STAFF_BE_DEV,SK226,0.0625,0.0625,Staff Backend Developer,use cases
STAFF_BE_DEV,SK239,0.4375,0.4375,Staff Backend Developer,computer science
STAFF_BE_DEV,SK247,0.0625,0.0625,Staff Backend Developer,cli
STAFF_BE_DEV,SK254,0.0625,0.0625,Staff Backend Developer,information systems
STAFF_BE_DEV,SK255,0.25,0.25,Staff Backend Developer,computer engineering
STAFF_BE_DEV,SK257,0.0625,0.0625,Staff Backend Developer,production environment
STAFF_BE_DEV,SK267,0.0625,0.0625,Staff Backend Developer,apache tomcat
STAFF_BE_DEV,SK271,0.1875,0.1875,Staff Backend Developer,troubleshooting
STAFF_BE_DEV,SK282,0.0625,0.0625,Staff Backend Developer,implementation
STAFF_BE_DEV,SK285,0.4375,0.4375,Staff Backend Developer,programming
STAFF_BE_DEV,SK293,0.0625,0.0625,Staff Backend Developer,java script
STAFF_BE_DEV,SK295,0.3125,0.3125,Staff Backend Developer,mentor
STAFF_BE_DEV,SK302,0.0625,0.0625,Staff Backend Developer,go
STAFF_BE_DEV,SK306,0.0625,0.0625,Staff Backend Developer,elixir
STAFF_BE_DEV,SK307,0.0625,0.0625,Staff Backend Developer,haskell
STAFF_BE_DEV,SK312,0.25,0.25,Staff Backend Developer,typescript
STAFF_BE_DEV,SK320,0.125,0.125,Staff Backend Developer,bash scripting
STAFF_BE_DEV,SK327,0.0625,0.0625,Staff Backend Developer,crystal
STAFF_BE_DEV,SK338,0.0625,0.0625,Staff Backend Developer,scheme
STAFF_BE_DEV,SK351,0.25,0.25,Staff Backend Developer,react
STAFF_BE_DEV,SK352,0.125,0.125,Staff Backend Developer,vue.js
STAFF_BE_DEV,SK353,0.1875,0.1875,Staff Backend Developer,angular
STAFF_BE_DEV,SK367,0.0625,0.0625,Staff Backend Developer,sass
STAFF_BE_DEV,SK387,0.0625,0.0625,Staff Backend Developer,ruby on rails
STAFF_BE_DEV,SK393,0.0625,0.0625,Staff Backend Developer,fiber go
STAFF_BE_DEV,SK396,0.0625,0.0625,Staff Backend Developer,phoenix
STAFF_BE_DEV,SK397,0.0625,0.0625,Staff Backend Developer,play framework
STAFF_BE_DEV,SK431,0.125,0.125,Staff Backend Developer,aws lambda
STAFF_BE_DEV,SK440,0.125,0.125,Staff Backend Developer,aws sqs
STAFF_BE_DEV,SK591,0.25,0.25,Staff Backend Developer,apache spark
STAFF_BE_DEV,SK592,0.1875,0.1875,Staff Backend Developer,apache kafka
STAFF_BE_DEV,SK608,0.0625,0.0625,Staff Backend Developer,data governance
STAFF_BE_DEV,SK619,0.0625,0.0625,Staff Backend Developer,excel analytics
STAFF_BE_DEV,SK646,0.125,0.125,Staff Backend Developer,kubernetes
STAFF_BE_DEV,SK655,0.0625,0.0625,Staff Backend Developer,jenkins
STAFF_BE_DEV,SK709,0.0625,0.0625,Staff Backend Developer,configuration management
STAFF_BE_DEV,SK721,0.0625,0.0625,Staff Backend Developer,sql server
STAFF_BE_DEV,SK727,0.0625,0.0625,Staff Backend Developer,redis
STAFF_BE_DEV,SK747,0.125,0.125,Staff Backend Developer,database design
STAFF_BE_DEV,SK750,0.125,0.125,Staff Backend Developer,database migration
STAFF_BE_DEV,SK752,0.0625,0.0625,Staff Backend Developer,stored procedures
STAFF_BE_DEV,SK757,0.0625,0.0625,Staff Backend Developer,database indexing
STAFF_BE_DEV,SK758,0.0625,0.0625,Staff Backend Developer,owasp
STAFF_BE_DEV,SK775,0.0625,0.0625,Staff Backend Developer,cloud security
STAFF_BE_DEV,SK777,0.0625,0.0625,Staff Backend Developer,cryptography
STAFF_BE_DEV,SK816,0.125,0.125,Staff Backend Developer,mobile ui testing
STAFF_BE_DEV,SK865,0.0625,0.0625,Staff Backend Developer,rtos
STAFF_BE_DEV,SK871,0.0625,0.0625,Staff Backend Developer,embedded linux
STAFF_BE_DEV,SK878,0.0625,0.0625,Staff Backend Developer,technical writing
STAFF_BE_DEV,SK880,0.1875,0.1875,Staff Backend Developer,stakeholder management
STAFF_BE_DEV,SK882,0.125,0.125,Staff Backend Developer,code review skills
STAFF_BE_DEV,SK890,0.0625,0.0625,Staff Backend Developer,feedback delivery
STAFF_BE_DEV,SK896,0.0625,0.0625,Staff Backend Developer,report writing
STAFF_BE_DEV,SK909,0.8125,0.8125,Staff Backend Developer,mentoring
STAFF_BE_DEV,SK910,0.1875,0.1875,Staff Backend Developer,strategic thinking
STAFF_BE_DEV,SK911,0.1875,0.1875,Staff Backend Developer,people management
STAFF_BE_DEV,SK912,0.0625,0.0625,Staff Backend Developer,change management
STAFF_BE_DEV,SK913,0.1875,0.1875,Staff Backend Developer,engineering management
STAFF_BE_DEV,SK914,0.0625,0.0625,Staff Backend Developer,product vision
STAFF_BE_DEV,SK916,0.0625,0.0625,Staff Backend Developer,performance management
STAFF_BE_DEV,SK917,0.0625,0.0625,Staff Backend Developer,hiring and interviewing
STAFF_BE_DEV,SK919,0.125,0.125,Staff Backend Developer,team building
STAFF_BE_DEV,SK921,0.0625,0.0625,Staff Backend Developer,emotional intelligence
STAFF_BE_DEV,SK933,0.3125,0.3125,Staff Backend Developer,vision setting
STAFF_BE_DEV,SK934,0.25,0.25,Staff Backend Developer,accountability
STAFF_BE_DEV,SK940,0.0625,0.0625,Staff Backend Developer,coaching skills
STAFF_BE_DEV,SK941,0.1875,0.1875,Staff Backend Developer,onboarding
STAFF_BE_DEV,SK944,0.125,0.125,Staff Backend Developer,time management leadership
STAFF_BE_DEV,SK946,0.0625,0.0625,Staff Backend Developer,technical debt management
STAFF_BE_DEV,SK948,0.1875,0.1875,Staff Backend Developer,analytical thinking
STAFF_BE_DEV,SK949,0.75,0.75,Staff Backend Developer,system design
STAFF_BE_DEV,SK950,0.25,0.25,Staff Backend Developer,debugging skills
STAFF_BE_DEV,SK952,0.125,0.125,Staff Backend Developer,innovation
STAFF_BE_DEV,SK972,0.0625,0.0625,Staff Backend Developer,continuous improvement
STAFF_BE_DEV,SK973,0.3125,0.3125,Staff Backend Developer,agile methodology
STAFF_BE_DEV,SK974,0.1875,0.1875,Staff Backend Developer,scrum framework
STAFF_BE_DEV,SK975,0.0625,0.0625,Staff Backend Developer,kanban
STAFF_BE_DEV,SK991,0.125,0.125,Staff Backend Developer,quality assurance process
STAFF_BE_DEV,SK995,0.0625,0.0625,Staff Backend Developer,confluence
STAFF_BE_DEV,SK1011,0.0625,0.0625,Staff Backend Developer,user experience focus
STAFF_BE_DEV,SK1017,0.0625,0.0625,Staff Backend Developer,startup mindset
STAFF_BE_DEV,SK1018,0.0625,0.0625,Staff Backend Developer,enterprise architecture
STAFF_BE_DEV,SK1021,0.1875,0.1875,Staff Backend Developer,compliance management
STAFF_BE_DEV,SK1026,0.0625,0.0625,Staff Backend Developer,sustainability tech
STAFF_BE_DEV,SK1087,0.0625,0.0625,Staff Backend Developer,csm
STAFF_CLOUD_ENG,SK001,0.6667,0.6667,Staff Cloud Engineer,java
STAFF_CLOUD_ENG,SK002,0.5,0.5,Staff Cloud Engineer,javascript
STAFF_CLOUD_ENG,SK003,0.1667,0.1667,Staff Cloud Engineer,sql
STAFF_CLOUD_ENG,SK004,0.8333,0.8333,Staff Cloud Engineer,python
STAFF_CLOUD_ENG,SK007,0.3333,0.3333,Staff Cloud Engineer,mobile
STAFF_CLOUD_ENG,SK011,0.1667,0.1667,Staff Cloud Engineer,infrastructure
STAFF_CLOUD_ENG,SK012,0.1667,0.1667,Staff Cloud Engineer,database
STAFF_CLOUD_ENG,SK013,0.1667,0.1667,Staff Cloud Engineer,rest
STAFF_CLOUD_ENG,SK016,0.5,0.5,Staff Cloud Engineer,security
STAFF_CLOUD_ENG,SK021,0.5,0.5,Staff Cloud Engineer,api
STAFF_CLOUD_ENG,SK024,0.1667,0.1667,Staff Cloud Engineer,devops
STAFF_CLOUD_ENG,SK026,0.1667,0.1667,Staff Cloud Engineer,web developer
STAFF_CLOUD_ENG,SK028,0.1667,0.1667,Staff Cloud Engineer,problem solving
STAFF_CLOUD_ENG,SK029,0.3333,0.3333,Staff Cloud Engineer,docker
STAFF_CLOUD_ENG,SK031,0.5,0.5,Staff Cloud Engineer,machine learning
STAFF_CLOUD_ENG,SK038,0.3333,0.3333,Staff Cloud Engineer,team player
STAFF_CLOUD_ENG,SK039,0.1667,0.1667,Staff Cloud Engineer,nosql
STAFF_CLOUD_ENG,SK040,0.1667,0.1667,Staff Cloud Engineer,software engineering
STAFF_CLOUD_ENG,SK041,0.8333,0.8333,Staff Cloud Engineer,software engineer
STAFF_CLOUD_ENG,SK043,0.3333,0.3333,Staff Cloud Engineer,big data
STAFF_CLOUD_ENG,SK047,0.3333,0.3333,Staff Cloud Engineer,mongodb
STAFF_CLOUD_ENG,SK050,0.1667,0.1667,Staff Cloud Engineer,written communication
STAFF_CLOUD_ENG,SK057,0.1667,0.1667,Staff Cloud Engineer,network engineer
STAFF_CLOUD_ENG,SK058,0.1667,0.1667,Staff Cloud Engineer,apache
STAFF_CLOUD_ENG,SK060,0.3333,0.3333,Staff Cloud Engineer,hadoop
STAFF_CLOUD_ENG,SK063,0.1667,0.1667,Staff Cloud Engineer,github
STAFF_CLOUD_ENG,SK067,0.5,0.5,Staff Cloud Engineer,business analyst
STAFF_CLOUD_ENG,SK068,0.3333,0.3333,Staff Cloud Engineer,solution architect
STAFF_CLOUD_ENG,SK070,0.1667,0.1667,Staff Cloud Engineer,android developer
STAFF_CLOUD_ENG,SK074,0.1667,0.1667,Staff Cloud Engineer,fundamentals
STAFF_CLOUD_ENG,SK085,0.1667,0.1667,Staff Cloud Engineer,scala
STAFF_CLOUD_ENG,SK101,0.1667,0.1667,Staff Cloud Engineer,cloud services
STAFF_CLOUD_ENG,SK102,0.5,0.5,Staff Cloud Engineer,project manager
STAFF_CLOUD_ENG,SK105,0.1667,0.1667,Staff Cloud Engineer,cassandra
STAFF_CLOUD_ENG,SK107,0.1667,0.1667,Staff Cloud Engineer,network
STAFF_CLOUD_ENG,SK117,0.6667,0.6667,Staff Cloud Engineer,system administrator
STAFF_CLOUD_ENG,SK120,0.1667,0.1667,Staff Cloud Engineer,object oriented programming
STAFF_CLOUD_ENG,SK122,0.6667,0.6667,Staff Cloud Engineer,software development
STAFF_CLOUD_ENG,SK124,0.6667,0.6667,Staff Cloud Engineer,data analyst
STAFF_CLOUD_ENG,SK132,0.5,0.5,Staff Cloud Engineer,networking
STAFF_CLOUD_ENG,SK135,0.5,0.5,Staff Cloud Engineer,testing
STAFF_CLOUD_ENG,SK136,0.3333,0.3333,Staff Cloud Engineer,cloud computing
STAFF_CLOUD_ENG,SK155,0.1667,0.1667,Staff Cloud Engineer,gateway
STAFF_CLOUD_ENG,SK161,0.3333,0.3333,Staff Cloud Engineer,agile
STAFF_CLOUD_ENG,SK166,0.3333,0.3333,Staff Cloud Engineer,coding
STAFF_CLOUD_ENG,SK177,0.1667,0.1667,Staff Cloud Engineer,data analysis
STAFF_CLOUD_ENG,SK180,0.1667,0.1667,Staff Cloud Engineer,iphone
STAFF_CLOUD_ENG,SK181,0.6667,0.6667,Staff Cloud Engineer,aws
STAFF_CLOUD_ENG,SK182,0.1667,0.1667,Staff Cloud Engineer,configuration
STAFF_CLOUD_ENG,SK192,0.1667,0.1667,Staff Cloud Engineer,etl
STAFF_CLOUD_ENG,SK225,0.5,0.5,Staff Cloud Engineer,it manager
STAFF_CLOUD_ENG,SK239,0.8333,0.8333,Staff Cloud Engineer,computer science
STAFF_CLOUD_ENG,SK242,0.1667,0.1667,Staff Cloud Engineer,data engineer
STAFF_CLOUD_ENG,SK247,0.1667,0.1667,Staff Cloud Engineer,cli
STAFF_CLOUD_ENG,SK252,0.1667,0.1667,Staff Cloud Engineer,mqtt
STAFF_CLOUD_ENG,SK253,0.1667,0.1667,Staff Cloud Engineer,data analytics
STAFF_CLOUD_ENG,SK254,0.1667,0.1667,Staff Cloud Engineer,information systems
STAFF_CLOUD_ENG,SK255,0.1667,0.1667,Staff Cloud Engineer,computer engineering
STAFF_CLOUD_ENG,SK265,0.1667,0.1667,Staff Cloud Engineer,android
STAFF_CLOUD_ENG,SK282,0.1667,0.1667,Staff Cloud Engineer,implementation
STAFF_CLOUD_ENG,SK285,0.8333,0.8333,Staff Cloud Engineer,programming
STAFF_CLOUD_ENG,SK295,0.3333,0.3333,Staff Cloud Engineer,mentor
STAFF_CLOUD_ENG,SK303,0.1667,0.1667,Staff Cloud Engineer,kotlin
STAFF_CLOUD_ENG,SK308,0.1667,0.1667,Staff Cloud Engineer,clojure
STAFF_CLOUD_ENG,SK351,0.1667,0.1667,Staff Cloud Engineer,react
STAFF_CLOUD_ENG,SK412,0.1667,0.1667,Staff Cloud Engineer,redux
STAFF_CLOUD_ENG,SK427,0.1667,0.1667,Staff Cloud Engineer,selenium
STAFF_CLOUD_ENG,SK431,0.5,0.5,Staff Cloud Engineer,aws lambda
STAFF_CLOUD_ENG,SK432,0.1667,0.1667,Staff Cloud Engineer,aws s3
STAFF_CLOUD_ENG,SK433,0.1667,0.1667,Staff Cloud Engineer,aws ec2
STAFF_CLOUD_ENG,SK434,0.1667,0.1667,Staff Cloud Engineer,aws rds
STAFF_CLOUD_ENG,SK436,0.1667,0.1667,Staff Cloud Engineer,aws cloudformation
STAFF_CLOUD_ENG,SK437,0.1667,0.1667,Staff Cloud Engineer,aws eks
STAFF_CLOUD_ENG,SK439,0.1667,0.1667,Staff Cloud Engineer,aws fargate
STAFF_CLOUD_ENG,SK440,0.1667,0.1667,Staff Cloud Engineer,aws sqs
STAFF_CLOUD_ENG,SK441,0.1667,0.1667,Staff Cloud Engineer,aws sns
STAFF_CLOUD_ENG,SK444,0.1667,0.1667,Staff Cloud Engineer,aws api gateway
STAFF_CLOUD_ENG,SK445,0.1667,0.1667,Staff Cloud Engineer,aws cloudwatch
STAFF_CLOUD_ENG,SK451,0.1667,0.1667,Staff Cloud Engineer,aws redshift
STAFF_CLOUD_ENG,SK452,0.1667,0.1667,Staff Cloud Engineer,aws glue
STAFF_CLOUD_ENG,SK465,0.1667,0.1667,Staff Cloud Engineer,aws aurora
STAFF_CLOUD_ENG,SK483,0.1667,0.1667,Staff Cloud Engineer,azure service bus
STAFF_CLOUD_ENG,SK507,0.1667,0.1667,Staff Cloud Engineer,google pub/sub
STAFF_CLOUD_ENG,SK546,0.1667,0.1667,Staff Cloud Engineer,seaborn
STAFF_CLOUD_ENG,SK591,0.5,0.5,Staff Cloud Engineer,apache spark
STAFF_CLOUD_ENG,SK592,0.5,0.5,Staff Cloud Engineer,apache kafka
STAFF_CLOUD_ENG,SK593,0.1667,0.1667,Staff Cloud Engineer,apache airflow
STAFF_CLOUD_ENG,SK609,0.1667,0.1667,Staff Cloud Engineer,data pipeline
STAFF_CLOUD_ENG,SK646,0.3333,0.3333,Staff Cloud Engineer,kubernetes
STAFF_CLOUD_ENG,SK655,0.3333,0.3333,Staff Cloud Engineer,jenkins
STAFF_CLOUD_ENG,SK684,0.1667,0.1667,Staff Cloud Engineer,elk stack
STAFF_CLOUD_ENG,SK691,0.1667,0.1667,Staff Cloud Engineer,pagerduty
STAFF_CLOUD_ENG,SK710,0.1667,0.1667,Staff Cloud Engineer,release management
STAFF_CLOUD_ENG,SK711,0.1667,0.1667,Staff Cloud Engineer,incident management
STAFF_CLOUD_ENG,SK727,0.1667,0.1667,Staff Cloud Engineer,redis
STAFF_CLOUD_ENG,SK754,0.1667,0.1667,Staff Cloud Engineer,memcached
STAFF_CLOUD_ENG,SK781,0.1667,0.1667,Staff Cloud Engineer,api security
STAFF_CLOUD_ENG,SK868,0.1667,0.1667,Staff Cloud Engineer,iot protocols
STAFF_CLOUD_ENG,SK880,0.1667,0.1667,Staff Cloud Engineer,stakeholder management
STAFF_CLOUD_ENG,SK881,0.1667,0.1667,Staff Cloud Engineer,documentation
STAFF_CLOUD_ENG,SK890,0.1667,0.1667,Staff Cloud Engineer,feedback delivery
STAFF_CLOUD_ENG,SK896,0.1667,0.1667,Staff Cloud Engineer,report writing
STAFF_CLOUD_ENG,SK905,0.1667,0.1667,Staff Cloud Engineer,design documents
STAFF_CLOUD_ENG,SK909,1.0,1.0,Staff Cloud Engineer,mentoring
STAFF_CLOUD_ENG,SK910,0.1667,0.1667,Staff Cloud Engineer,strategic thinking
STAFF_CLOUD_ENG,SK911,0.3333,0.3333,Staff Cloud Engineer,people management
STAFF_CLOUD_ENG,SK912,0.1667,0.1667,Staff Cloud Engineer,change management
STAFF_CLOUD_ENG,SK913,0.1667,0.1667,Staff Cloud Engineer,engineering management
STAFF_CLOUD_ENG,SK916,0.1667,0.1667,Staff Cloud Engineer,performance management
STAFF_CLOUD_ENG,SK917,0.1667,0.1667,Staff Cloud Engineer,hiring and interviewing
STAFF_CLOUD_ENG,SK919,0.3333,0.3333,Staff Cloud Engineer,team building
STAFF_CLOUD_ENG,SK933,0.3333,0.3333,Staff Cloud Engineer,vision setting
STAFF_CLOUD_ENG,SK934,0.5,0.5,Staff Cloud Engineer,accountability
STAFF_CLOUD_ENG,SK935,0.1667,0.1667,Staff Cloud Engineer,resilience
STAFF_CLOUD_ENG,SK940,0.5,0.5,Staff Cloud Engineer,coaching skills
STAFF_CLOUD_ENG,SK943,0.1667,0.1667,Staff Cloud Engineer,goal setting
STAFF_CLOUD_ENG,SK944,0.3333,0.3333,Staff Cloud Engineer,time management leadership
