student_id,month,year,income,accommodation,food,transport,education,entertainment,utilities,degree_type,location,semester
548,8,2025,22231.324662620736,7705.8588596987765,9962.813051689067,2187.5485497591153,5028.895886704512,1417.6922083815305,1351.1429808764021,Commerce,Galle,8
549,10,2023,30827.759299783473,6647.363725507508,5425.8344293013915,3474.8237449896255,6288.405221392314,2721.5863082573455,1102.4735398352746,Medicine,Colombo,8
550,11,2025,23604.999757077516,11651.205404947403,5728.759020266806,356.48374420194705,3825.672800429372,3267.812987247886,584.2063371416951,Science,Matara,2
551,12,2023,22447.93866597741,14654.624111750698,9655.293228705068,3535.168309274744,5388.820416565233,458.26470153699734,1294.3449041479028,Engineering,Ratnapura,8
552,12,2025,24853.46512445719,13854.666286723526,3178.174943125386,3275.3774878054305,7047.749324260008,3885.673464616256,2040.8604990812203,Commerce,Galle,1
553,2,2024,32090.641568492716,13442.716702771984,10473.605195720782,4262.742483147639,3009.42266649041,1170.6149619762868,936.1217332841211,Law,Colombo,6
554,3,2025,19458.70753735918,12136.52792604631,11149.90875585397,3876.789554553953,355.6373121227416,1231.7613787877178,1648.0067379196544,Arts,Galle,7
555,2,2025,24467.77185958374,15146.160107935677,8444.4621345724,2316.3022147459465,6341.616984191832,1004.0882244059098,1426.1340818814415,Science,Jaffna,7
556,3,2023,26962.222702227435,345.3102318201111,8354.402588946394,3764.298080938507,10005.925151205945,2000.6792419717,1127.5691261744414,Law,Galle,1
557,7,2024,34281.775228681916,8996.778779649037,5915.90963772887,2831.9325227856993,4985.290692702369,976.2253720250928,388.17580214803996,Law,Ratnapura,8
558,1,2025,23085.62578560465,11625.550362866208,9686.123506009171,1065.69324255573,5403.864402131912,1073.3919489192913,2317.712819472472,Science,Jaffna,7
559,10,2024,19257.412911586223,14818.139196410038,8869.163116018564,3158.831939728892,4408.383133812019,1449.1599619331066,1810.314318230027,Arts,Jaffna,8
560,8,2025,21125.112445821156,17959.060560274265,5696.236509940442,2375.7465794293053,8176.1216830205185,2110.7645401554714,3099.172696625556,Commerce,Galle,3
561,10,2025,33424.459464123036,8459.601167331439,7021.300124779519,3000.221516397,4844.486134110267,2187.882879174009,2147.647808374525,Arts,Matara,4
562,10,2024,41266.442388827716,17828.31450214627,7601.661438260491,4651.4498302752445,4626.871679970131,2992.957823528068,2304.3263871891286,Medicine,Ratnapura,7
563,10,2025,14489.937490511737,10189.753323194549,7017.994508702032,3224.7869027321585,6821.727628538406,2974.5190185559304,450.3877613859611,Engineering,Matara,3
564,2,2024,16237.587079441142,11480.360868077256,4592.721466625063,1982.6651488100038,4031.4540756063566,2819.689051278083,439.8987812630644,Engineering,Ratnapura,6
565,3,2025,23649.625706382834,14325.730075190453,9747.550771459739,3964.4150056162034,2430.6125978482914,1790.7062631474196,1525.3872366315522,Law,Ratnapura,6
566,9,2023,25887.64876854435,11187.055682772909,7391.2238602452635,3362.5425701364384,6764.600759091388,527.05457760273,811.1307459112126,Commerce,Matara,1
567,7,2024,31295.756524439963,16440.47042666527,8038.411939733273,1864.8381709680918,3816.905584655709,509.3484813568045,1091.2278918935847,Arts,Kandy,7
568,4,2025,17870.93593118811,10381.583419547425,6554.333531506434,1393.7622325253444,3049.079944647974,2814.18390088785,3015.758508074981,Law,Jaffna,8
569,10,2025,16495.127706804287,10441.860034878664,9188.178684929975,2022.6624407812794,9200.096317146374,2675.003577365896,2213.9257030091167,Science,Galle,7
570,5,2023,26104.697225069038,16207.919816837328,8496.740460953508,3836.301800671722,4642.806393554576,1506.6364300447628,938.6066746009222,Law,Matara,8
571,2,2024,22932.794238342653,8947.502446929368,11031.960972826046,2698.3978663569537,5988.452164594666,847.4109989620467,80.32769185807469,Science,Matara,8
572,11,2025,32413.767982172198,12995.71638126664,9201.496782347462,3081.1425189554107,5059.056482015553,1162.279181464727,888.03759713757,Science,Galle,7
573,8,2023,28898.87842552307,5358.069329224704,7493.2889954072225,1661.4703292238314,3227.361019259343,2139.755441759622,1165.6833342367665,Medicine,Jaffna,8
574,4,2025,29443.03478106575,19278.55740824476,6150.707956243599,3863.2189790174234,6378.867240043845,2141.2487998839497,1307.2417984439544,Medicine,Galle,5
575,9,2024,24164.14922898507,16826.2077449471,10164.881709791613,984.8163356422627,5629.157967573448,2834.0250185016,732.5722493540275,Science,Ratnapura,2
576,5,2025,43844.64206854565,23000.42879832302,7293.5597530338555,2344.622483932315,3681.240336720135,1639.7164342340031,2177.910355398477,Commerce,Kandy,4
577,9,2025,18298.01614724992,17353.454925785543,7570.706083509448,3418.4638591137937,5866.380675712677,1804.771177198686,1073.1235236850478,Medicine,Ratnapura,7
578,4,2025,29886.4786700382,7481.399081598074,7570.070984268314,1877.3685549606546,3971.379811739996,2900.2570447731514,1889.1466035616259,Medicine,Kandy,2
579,10,2025,14842.480103415142,14674.599440642369,6995.980723357176,3614.129279450443,2791.0092797829398,299.92407888989237,1532.3324531346132,Engineering,Galle,5
580,5,2023,16412.25857808438,8327.964951112783,7613.652514425326,2130.8060214483976,2588.665491295754,2253.962357533621,2063.086233051625,Law,Ratnapura,8
581,9,2023,20141.23520987636,18312.150028212396,12815.518906831445,1773.9294071836932,5540.117241925957,1732.6169770944516,1357.2478029341728,Engineering,Jaffna,8
582,8,2024,38034.586692944205,7595.4388480897105,5380.44486468077,4286.482064644474,4234.538140143111,2570.2078231629944,945.0081368052179,Commerce,Ratnapura,6
583,3,2023,27111.155443632153,7403.380463040809,5963.739473095975,3153.930193099005,8003.408038087923,2410.085282289074,1140.8476775388206,Medicine,Matara,4
584,1,2023,20276.175451645,5560.754185213253,11460.811045385624,3519.036078049626,4914.083773324086,1442.9522844882679,1149.3089313853175,Medicine,Kandy,3
585,3,2024,27995.490607636584,10046.480714947995,7062.98903876232,4018.209584552697,3429.5934130928363,1594.1321148168145,2738.7303309457407,Arts,Kandy,6
586,4,2023,25281.183051396067,9242.088700865716,6873.446789812761,380.70105049907,5315.635277287824,158.41965956185433,1545.903163103573,Commerce,Jaffna,6
587,2,2023,21064.213046887042,6953.403576642939,10587.159641933584,3634.7826399703195,2411.4653568507874,2599.993198609456,1502.7796888223263,Law,Kandy,8
588,1,2024,13826.969153694181,19959.236416974098,4449.510956795622,2238.9748155056523,4831.737518950595,2191.8190560517046,2029.2159244251295,Law,Kandy,1
589,7,2024,36508.33987609832,14119.52278554658,10053.636073133513,2370.727209226086,5638.333552956551,3118.80988436137,1499.9580871475225,Law,Jaffna,5
590,8,2024,26678.545029680336,13648.938159426847,8114.04107330386,3437.4410776655864,5391.344615270611,1680.4799710715627,2173.005791588622,Commerce,Ratnapura,1
591,7,2025,42389.90698774591,18356.65767699171,9162.005327079944,2636.959226590547,7605.599861039517,2731.4684781184205,1276.7533435793314,Arts,Galle,1
592,5,2025,32522.57296432704,13025.031168171738,9115.077388130314,3594.5210754565205,10195.034251688901,1144.0591635486885,1215.8161497523865,Arts,Ratnapura,2
593,12,2024,29410.55779808834,9005.279193979442,6430.043533793406,2959.1570324839186,6342.794742682569,163.831838287172,911.8359023911032,Engineering,Matara,6
594,1,2024,21518.365371064265,5199.161029929374,10627.959450374765,3168.2090146840565,7357.592655571039,1924.3888477057858,2610.0283980304207,Commerce,Matara,8
595,7,2024,16237.235489144667,8779.770430626386,6624.655721304826,2509.7784079847106,10086.92531931448,1546.6545959575797,1458.105105740637,Commerce,Kandy,5
596,7,2025,23258.152124092423,18021.66240203385,9022.122547496854,1935.0667108418618,2987.5483043670483,1159.342859372224,795.5745242271028,Arts,Matara,1
597,9,2025,16005.659246353353,6978.65553725536,11094.31121382284,2259.682429252495,5261.254817550017,2718.4843147892934,1618.0963331875307,Science,Galle,8
598,3,2023,30201.523045846036,13412.508951991507,11447.254249616173,2897.1758695200556,4044.006935826683,2966.5973388348457,1109.9676737619357,Science,Kandy,8
599,9,2023,38061.219981577044,16135.700572342232,7332.184160148268,4837.238392774539,6685.315420522144,2084.337023492689,1266.2392611276416,Engineering,Matara,8
600,1,2024,22912.70187106296,13141.379361773006,9157.838185602526,4471.906399113542,5543.237838953241,1853.9847443054678,1686.4520590366308,Science,Colombo,3
601,1,2025,32555.927779129575,13595.933315162334,7101.278024490951,2346.7040221406055,3363.1353601921323,2050.1666991220177,2412.5911441524604,Science,Colombo,4
602,4,2025,19486.167438265147,14622.415651493706,14259.490568171936,3060.2576773324754,5021.895632694089,1477.6590048789378,1560.9512149038246,Science,Colombo,8
603,9,2025,22580.265294341192,13517.123487290597,9950.315014684546,2712.2770260539523,7093.84547931177,2450.076758742722,1073.3779377269095,Medicine,Colombo,7
604,6,2024,18480.288123476457,18436.296689893126,8210.14608959234,3130.266618869024,2392.550737949867,768.5024110708484,1197.0510946234633,Engineering,Ratnapura,5
605,11,2023,7934.935719435916,7838.833087089558,8781.405433644357,3258.912747542776,3405.310888722042,1141.5374972558457,1893.8683121462811,Arts,Colombo,2
606,3,2024,24707.733200651117,12961.699507355142,9017.763538615169,3527.5150157556013,3105.4498299163824,1366.9910789545584,324.9954505278356,Science,Kandy,5
607,1,2023,26027.61390078202,4727.038264011409,9091.858851958705,98.86121818259141,5652.79311097382,2433.0843447852235,874.3906342223447,Law,Jaffna,6
608,4,2023,33526.8879900931,3705.015251253851,7400.004455883607,3366.49866588694,7481.03215922992,1758.0081143654052,1627.5876457184042,Medicine,Ratnapura,2
609,12,2024,31363.5060213543,11673.315876592065,7014.181751912063,2601.0789707833533,980.5310693879771,3088.312315762458,475.99825357515107,Science,Jaffna,4
610,9,2023,31471.623192311963,14173.518275779028,7620.366595683767,2295.0620857683966,5188.797126957167,2642.647805102807,1312.4892725190816,Medicine,Kandy,8
611,3,2023,17207.710215056984,18522.671108950257,5150.770737381981,3794.2566781620703,3151.5585654496313,1359.1254595501234,1213.0409786054904,Engineering,Kandy,3
612,12,2025,28675.978448565536,21679.16693204185,9795.68601743615,4466.824416404769,7010.805549659968,2506.7726323188963,2026.4691132454006,Law,Galle,1
613,9,2023,37660.751723852736,17279.442682661924,5995.737393377568,3689.0031440414073,4526.063448857492,1673.4343774783852,1349.8306001284802,Law,Ratnapura,5
614,7,2024,28038.94280567265,14908.662977592114,5350.124802538208,2481.4483927889055,5261.347878154796,2378.5443960191706,2212.0148295618283,Law,Jaffna,2
615,12,2024,39628.748904519976,12639.859423095262,7964.1138335896285,1923.9943498610894,4997.326009595879,2681.417730874379,1547.3238139428365,Science,Colombo,8
616,4,2023,41151.7288889589,5875.08774726649,7674.693425775283,6.244428109680289,7248.43760637969,2891.771681450173,2565.87067848556,Medicine,Kandy,4
617,3,2025,22852.253837666838,11415.853577032807,8624.086189472471,3182.515996581356,9097.263061595564,2161.6172558703333,667.5066213649371,Law,Colombo,1
618,10,2025,19424.482039355426,17161.507005032905,6579.486576508976,3579.0161077944363,2730.669340237118,3280.098949184174,2470.2761047607864,Commerce,Jaffna,7
619,5,2023,18908.3026766484,15593.127424112161,7018.643604422567,2898.1364899019695,3094.887764010696,2353.0514848490175,1253.3237062623664,Commerce,Ratnapura,4
620,5,2023,12870.91343917424,6854.663413268207,9730.298762721226,3933.746208837992,5642.995805109414,2108.0417275661043,2384.3698207358457,Medicine,Matara,3
621,3,2024,20852.776804675825,14456.10258903392,9578.043001237984,1679.8097641675076,3367.1953033961627,1757.988489872051,2211.1408199310986,Science,Matara,1
622,12,2023,34661.323598049974,14113.571247470882,9473.812615441695,2828.7610435449515,6867.1675408005485,1494.9527838493061,211.14470446960513,Science,Kandy,1
623,9,2025,7367.69939799008,13399.56048045895,8084.919030878706,2749.6990404121098,7188.234918168674,2335.9069808493646,1787.5009261919038,Engineering,Galle,7
624,4,2023,16700.37279429003,11888.577778490662,8422.306558330685,2889.891315743934,3906.847375507084,2080.6061095839873,2098.5718576847385,Engineering,Colombo,8
625,11,2024,23982.94846678402,14662.335867776774,8576.097219276258,4167.931662953907,3472.92546671705,2208.6604805075117,2297.15564200267,Law,Kandy,1
626,5,2024,17982.518395026396,14789.252155649594,6359.895650477559,2895.1577759012375,4450.441956694562,2384.596662045033,794.0176885323463,Arts,Galle,2
627,4,2024,20781.71244607824,9434.164938274378,11685.116500365253,2705.2075492274703,5208.036427926037,2205.2811825144386,1854.205738208538,Engineering,Colombo,1
628,5,2024,20901.362604621572,13820.056245528382,11328.970081219248,2063.3065201894683,5629.674379790384,3610.636325542281,1617.0442071994369,Science,Jaffna,4
629,7,2024,22939.678239506007,11242.419437011145,9985.613977502418,4328.579471421459,494.36588190166117,1577.6280926574896,1758.8453801797948,Arts,Matara,2
630,9,2023,19164.362431122092,6051.064529015028,6935.346033996006,1568.803777421373,3065.0889622997634,2345.834675295765,2099.3618919558107,Engineering,Galle,1
631,7,2023,18510.294289155616,9753.571859847345,9347.860294875376,2447.0005671525873,4191.801302258832,1817.845427321007,2194.0259116358607,Medicine,Colombo,4
632,5,2023,32474.47796736985,5745.241258618299,10445.92484442443,4693.937067097493,3406.021336506226,30.822309139807302,1106.5542271413174,Commerce,Kandy,4
633,10,2023,33397.23342288276,15920.374140280419,4942.007745697141,3468.2432980715344,729.4197847059065,1845.2217417052439,1659.2515991079938,Engineering,Colombo,5
634,10,2024,13955.653238020725,13423.557510217277,12236.279404246243,2979.82334829873,1223.2550692906127,1250.8023552651675,1524.681190327277,Engineering,Kandy,4
635,7,2025,2923.2208058169285,10578.037555176219,3651.530972110513,3021.692055526284,2389.282948831266,1946.542032927669,1356.388426638207,Medicine,Matara,7
636,10,2023,33506.998796567445,17682.085373154594,9761.514549272688,2053.6220126421827,4769.431598293562,1978.877982934636,1413.7348732985756,Science,Matara,6
637,5,2025,15169.5966515829,12271.963630324666,11633.205765631174,2931.4727551424753,4127.595613037381,2308.28631035147,1617.592345233982,Law,Colombo,3
638,3,2023,26701.958707677917,6275.108976132502,7717.341339932423,2650.134161004207,3736.8618349428507,1575.8564997470646,1138.8110385196399,Medicine,Colombo,1
639,7,2023,12474.625015774262,10242.085839264755,7623.839000442316,3179.628599455004,6593.029921585681,1675.9256674104474,2029.8220671185284,Law,Kandy,7
640,11,2025,35382.03988207738,18531.41674909317,9669.151981617308,1493.7586143736914,6592.267329847524,2560.554922247959,2261.58497297511,Engineering,Kandy,1
641,11,2024,45349.343162412224,9322.097499643427,12629.70472983468,3397.8520077693192,5299.837306963748,1352.753176415102,1007.6540666484626,Science,Galle,1
642,2,2023,26462.455273642692,13100.885155031321,7297.330905146585,4016.6296748863087,5240.240565437318,529.2376074325665,2290.9979327634733,Arts,Galle,4
643,12,2023,24247.178812323866,14975.506498058554,6047.6120203351375,2796.1768748794266,3286.678898133177,2125.625085541185,1008.7839454643155,Engineering,Galle,4
644,9,2023,22422.883398479487,14359.793938219771,6940.561360980019,3647.0983933058073,3526.015338686944,2856.6789980545955,2038.6721470138712,Medicine,Colombo,1
645,10,2025,31254.394490503295,21797.8391958324,4118.715019284449,3310.3462748445772,1584.7012337495642,2551.344380517509,2289.8872863543406,Arts,Ratnapura,6
646,10,2024,29541.494007476686,7294.786972306925,10244.39474678789,2392.259859833944,4498.497136443338,2140.3873564242426,1443.2935823520966,Commerce,Ratnapura,2
647,12,2025,33027.98762842292,7694.1476778687875,6714.792368215351,1941.474313542885,6571.482579422393,3000.516274679022,1013.7013548097328,Arts,Ratnapura,2
648,1,2025,19976.667819215338,7360.982211591468,7479.152114836112,2081.6115112793414,7708.65979354912,2865.6137913319326,1146.7902013730222,Medicine,Ratnapura,3
649,6,2024,27720.94165123716,10816.326315932462,10274.052828547516,3292.892569154715,4510.440284189073,1735.2683778167516,1717.1141193893138,Arts,Galle,5
650,7,2025,20660.25546635043,16397.509552729807,7057.724188975378,2943.8548680147956,5983.337664019381,2198.017382669656,2678.7926474459787,Medicine,Colombo,8
651,8,2024,16538.274815439567,7873.061680813956,9897.725988470993,4275.0930218816975,711.9784857223932,2232.3681781091523,484.360295377974,Engineering,Ratnapura,7
652,10,2023,24671.876631972293,16453.442023775755,5404.778740459283,3790.870112203894,4134.143359203152,1930.5994970059444,1560.1451788871864,Science,Matara,3
653,9,2024,17619.89815698334,12140.506679710948,10396.798570809995,3788.784983127301,4087.275239733473,2907.3980566991027,1447.1567105417928,Commerce,Jaffna,8
654,2,2023,34389.81598194071,7564.013227156305,8854.762553163677,3263.080801712222,7982.3366284507665,1878.287653282583,1226.0869429391341,Science,Matara,1
655,11,2025,18104.636975873414,4994.520173728572,7778.552422950829,2037.8010506783353,5785.866921842836,1599.7768871960034,1451.530834962831,Science,Colombo,7
656,10,2025,27908.367525498878,5889.718024762695,8327.233719859489,3325.3392959749917,5988.510845761214,73.23300590012352,1174.6819068905534,Science,Colombo,1
657,2,2023,20172.621609922222,9336.586367064303,4783.0967633681585,3063.8531650282225,5884.656621997986,1361.3568941010308,2245.893247117445,Medicine,Jaffna,1
658,5,2025,27216.502003500096,11323.395297026718,8270.001859867425,1861.618611444252,5090.885464664442,947.6656729572543,2305.4962840000353,Medicine,Kandy,5
659,5,2024,20808.02741235715,17384.251906921803,7645.82553660849,4209.949258558711,8064.73066169826,1967.6830789868516,1552.8811626882139,Commerce,Kandy,4
660,6,2023,14942.309801139701,15196.352848752955,4851.418473906091,4102.289374929152,389.4409040698541,997.0485996297963,1415.3129919082255,Medicine,Kandy,5
661,3,2025,28870.18192761476,8644.234991678792,6322.311432733641,1855.8508555829396,5292.420817430836,2486.947793335121,1204.177996423761,Law,Galle,3
662,8,2023,23116.675024694225,13634.661133488673,7676.886855118704,2362.2050948834717,7259.605703279126,2886.750086571231,1554.168802651606,Medicine,Kandy,4
663,1,2024,27287.879525779674,18606.18507676896,6481.769537630396,2450.0497805595237,1217.2130936147032,1975.0745931295041,2608.698617320575,Medicine,Galle,4
664,6,2024,21569.256514956498,19495.66968412014,1969.7152373739575,3609.8515437996152,6675.835707544605,1212.7858269890066,1437.759458279185,Medicine,Galle,3
665,4,2025,14376.507889852384,10742.375953785615,10690.968849022165,3494.7251804539965,3477.6735174693667,2229.120300945227,996.3405611842443,Engineering,Kandy,4
666,1,2024,33665.42877645005,15833.153718820007,7644.775312275837,3044.4072127863565,5219.631857684082,3514.7800464704223,1261.3428651918894,Commerce,Kandy,7
667,7,2023,30894.062043528706,17559.821467551294,2315.124476908637,3273.857280399125,3439.281238109146,3265.9845034596487,1952.081977061328,Law,Jaffna,2
668,9,2024,20464.31219557405,5971.7123072864515,13337.407349198487,1712.3678035544665,6918.303353098045,875.1370454100617,1069.357977571437,Medicine,Ratnapura,3
669,4,2023,25558.233707990385,9950.371651361213,11103.480828282973,3381.3612813584527,4423.276237552867,845.4550212254095,1479.7763432024856,Commerce,Jaffna,8
670,4,2023,33336.155865303495,20880.074937693054,7127.544872329162,2899.1146244539295,6691.593712714423,640.3708481600414,1783.7298810976436,Arts,Galle,3
671,6,2024,21343.693313100823,10795.855559516385,5893.756271583247,2320.9568174414103,5870.659672528683,1090.416436999743,1114.882286368184,Engineering,Jaffna,2
672,12,2025,22584.923958475585,284.19454119561215,9007.978026901304,1467.493726069681,3412.4150318823226,2201.273975014904,441.356567540969,Medicine,Galle,5
673,3,2024,26949.060000058987,11516.15275845311,8505.817037210354,3026.961156186352,6003.718380791051,1554.64457986406,857.1687216881387,Law,Colombo,5
674,12,2023,21327.27149156331,16498.50199646345,9355.224812000934,3356.9598962178097,3672.8618839745354,1329.0639712923125,984.7400946762157,Engineering,Galle,5
675,6,2023,31856.73597589618,12026.041747203584,5900.949316862379,1297.5181982934125,5128.256187679947,2831.2878140131616,1362.7036164860153,Law,Galle,4
676,7,2024,23648.793757540498,14861.455787202534,10744.430052429083,3018.48607065643,4386.811277020401,2424.074495270101,1526.5797968371664,Engineering,Jaffna,2
677,11,2025,18727.713000048207,15752.887990622927,6816.344692061127,3122.2397518484954,6799.823732777547,636.2378982769504,1994.2207784262669,Arts,Ratnapura,7
678,10,2025,29869.110638991955,10580.250194270871,9701.914371638917,2445.7704568523395,6080.644541474836,2785.379739367708,763.6463948011758,Commerce,Colombo,3
679,10,2023,15862.954804549227,9922.428054342496,6007.651848857439,3379.8382023951744,4938.556902790515,2404.827777969631,1906.972122424305,Engineering,Matara,3
680,3,2023,41119.02848899371,12613.763903817087,14620.359964383717,2867.3375837226804,3628.5764456886786,2422.610606424298,1277.4458933101191,Science,Matara,3
681,7,2025,37659.97090864162,12711.115691719524,9738.808372413147,3283.1710053363636,2462.0170203385637,1543.620780855545,428.6716206708914,Arts,Ratnapura,4
682,3,2024,29107.963815368123,12216.307279387886,15210.580691434116,3534.246932875056,5271.312838581395,1850.1566561640877,1508.144195630523,Science,Matara,4
683,2,2023,28434.648174559217,12380.626090729857,10069.004940815115,3534.8069061505234,3735.4182136964823,421.8227774423065,2289.760530899981,Arts,Colombo,6
684,12,2023,28059.531342554386,9005.815461517048,6596.339107828289,4016.820493446502,1244.007684852349,2693.5893380277003,2029.8687309950897,Science,Kandy,7
685,10,2025,21087.24171264874,15001.147640323792,10073.45198397299,3338.32518878458,2339.942918007499,1200.8583909589477,1454.2377533867596,Science,Colombo,5
686,4,2024,27378.477165446737,14396.927788451865,10251.44454548304,2522.9592592231793,8251.750611083435,1303.4967751248448,2175.4623696772505,Law,Jaffna,8
687,12,2025,17614.939116337213,6655.966533458168,8933.310361244407,2352.209955246803,3680.0472300211095,1292.6869645122265,1615.3336083283828,Engineering,Galle,6
688,8,2024,29030.54734752145,10443.350731656132,9575.981180080142,1936.6912471313776,7164.325555020803,3440.3208935230555,2088.713296693463,Engineering,Galle,6
689,9,2024,31942.775544250362,12372.319490157786,9904.31782351919,3151.179643112906,4286.7005456034385,1465.0367481901706,503.0385990187189,Arts,Jaffna,4
690,7,2024,21975.311192133326,9862.747990895303,5515.797473085646,4321.311714652524,7479.1552703216275,2753.8082188349786,750.1963108438412,Commerce,Jaffna,5
691,1,2023,20239.185646762246,14549.487910351176,5337.853988175119,2641.54739401285,7334.328034948756,1980.8063160937745,1937.4215913436317,Law,Galle,5
692,3,2025,15300.183802816722,11732.469846171449,6014.4575034639165,3449.60824770996,3348.6091461986853,1336.7122292516165,2423.569496606894,Engineering,Ratnapura,3
693,12,2025,36663.64186852553,12676.290117820748,8318.855985926275,2247.7199954848393,1024.04866638479,1191.6799573762416,1750.3774385475035,Engineering,Kandy,4
694,9,2024,20874.68772926231,10397.162770067705,7442.072071316449,3194.804915160634,1193.3590459393595,1496.9151300128065,1201.5978759745187,Law,Kandy,5
695,12,2023,23410.087711867014,4027.124706357541,5561.073585192628,4259.34712807444,3382.6769920885863,1940.4308745793007,989.6904848560263,Medicine,Kandy,8
696,1,2023,27401.244679965806,3798.6067137502014,9938.285526299118,3686.2479733319424,8779.268851115083,2481.389685110539,1310.810901843115,Law,Jaffna,6
697,9,2025,27257.661143119476,14358.438186768108,8707.612050341198,1429.187966860843,4178.875850154922,1623.2066564076672,2228.182195030059,Engineering,Galle,2
698,8,2023,30972.480765448556,13067.648305957577,8422.322478427135,3570.6948160355446,5290.487900146909,1593.2706065757443,1294.4837770275635,Commerce,Ratnapura,2
699,1,2023,21965.36064129337,13754.648825404338,7355.026737065161,3616.225778793552,7606.67373240678,1295.0758840783408,2128.6567448324513,Medicine,Galle,4
700,6,2024,15890.656492232696,12537.891368251652,7054.429744086067,3173.4869732270886,5220.6427262233765,1044.7662868318216,1891.543875272727,Science,Galle,3
701,5,2023,14490.677528221471,12858.269613494058,5896.672095477559,3667.522112702341,5151.782077041549,977.8471841981906,2528.355480256196,Law,Ratnapura,3
702,6,2024,20365.95813725723,15876.093494475153,10334.350731343344,2166.497960282462,6245.3263878902935,2790.4231343516803,1620.1571229219044,Science,Colombo,5
703,10,2025,17385.19620260301,13778.47748960565,6241.267795867034,3063.263154804086,5577.939511019974,1576.9287323033022,1470.2421832907753,Medicine,Ratnapura,8
704,12,2023,22571.066357537933,16163.637401224452,8523.476166732042,4110.1739409381025,4801.06578999303,1647.7792803553873,2158.6032634081607,Medicine,Colombo,7
705,5,2025,35460.63048607986,12685.847364906389,12155.025990680082,4019.9494834663674,3557.1013136051156,1466.7099336153183,938.842322821189,Medicine,Matara,4
706,6,2025,21981.77435293049,10798.473037920916,7169.355638276624,3548.044974005971,5156.977781730912,1746.5149680579011,1233.5898137334377,Arts,Colombo,7
707,5,2023,21978.793109323546,12776.811448624983,10401.755351797987,2117.004776499117,7188.799594166281,2296.8593394587474,491.9971526820911,Law,Kandy,2
708,11,2023,24868.80978995369,8655.288474050813,9421.772540089183,1959.5362293807216,8564.009173997441,1610.4953430643025,747.4052645712027,Commerce,Kandy,6
709,12,2025,21755.00007030347,10480.612284352364,8778.668908152635,3114.543674443354,5584.5532831378205,2144.591909944457,2654.023127837886,Commerce,Ratnapura,5
710,5,2023,24460.87011425445,12710.285234560148,9075.871104761882,3180.7742387258404,6510.322270191946,3134.566791598112,1915.38874418442,Science,Kandy,6
711,4,2024,29326.953779850774,12657.273327604047,7762.733576822674,2899.6282277227433,5539.461414325624,1344.268787050235,677.5790502162391,Science,Kandy,7
712,3,2024,32078.00843810651,11574.324479988047,8086.939921983601,2195.2150218033476,4825.341271192795,1648.425384007833,2216.897396776233,Science,Matara,5
713,3,2023,33025.705597912194,6447.261159303173,6629.715129435688,3436.9610753903935,6028.514157225369,2512.848215529447,1077.781472282794,Law,Kandy,1
714,4,2025,41454.817765848165,14545.638185682858,8103.642802835222,3110.1653486945415,7378.665668624969,3197.8369337455406,1884.5703650000382,Engineering,Jaffna,6
715,9,2023,29554.875569379503,15336.913626398196,6536.935010541257,3289.8243165504737,3227.2763279617093,1006.1517776990389,1875.6081626374028,Science,Jaffna,4
716,2,2023,42875.83121079447,18574.761981008956,10514.137732691494,3593.4337596241103,2097.206595374182,639.356780121734,2498.9944200496193,Medicine,Jaffna,6
717,9,2025,18788.145535522857,13767.103986354925,3751.256428303889,2726.3502123219873,3933.9835007270676,1999.5149193021668,1177.362149699727,Science,Colombo,6
718,1,2025,41730.27921939668,12005.847336765932,9202.633227813705,2511.2416226205632,5423.323886599407,1916.8984824225563,1055.8623676919792,Medicine,Ratnapura,5
719,1,2024,21956.99156624328,7947.881961559401,8841.466753555698,4107.565323308623,6739.743235242463,2560.1354369328787,113.42550885507521,Arts,Ratnapura,2
720,5,2025,22743.848553895717,17968.07147744422,8615.039910440084,2242.641513469832,3020.9843502890235,2438.048277296811,1426.9361239840969,Engineering,Galle,7
721,6,2024,24041.019620617015,12991.331907496095,10561.247372163716,2530.825800537992,22.84695475037779,1972.8294193005815,1935.1978991905398,Engineering,Matara,1
722,6,2025,23251.034310730156,12773.492695301826,7284.6910248926315,4234.247815427473,3981.1026866579673,2839.371882693433,2017.184301161684,Law,Jaffna,6
723,3,2023,25686.723173812024,10983.775207284592,8638.584611430124,2452.97574899034,4612.171548683527,1455.185876117872,2251.4396277772553,Law,Jaffna,8
724,7,2024,20359.775980092487,10728.121734260552,3708.645279533868,2901.38235635944,2675.453033177124,2169.264633661404,1673.8834451990363,Commerce,Kandy,7
725,9,2024,31639.697384570976,14753.066936203386,6961.707794661942,2588.0301308869716,3487.8181423653764,1027.4342169485442,1802.8686709435,Arts,Jaffna,8
726,11,2024,20577.319723030563,7914.237509365632,10139.341077938061,1216.7785187162026,6734.566820173995,1966.2973790597455,1540.8722644281686,Law,Kandy,7
727,12,2023,30244.883186023133,18501.72743663512,4652.095661158795,2876.6923479952034,5156.2401391921985,831.0946891679748,1924.4729013317406,Medicine,Kandy,8
728,10,2023,37221.78895619012,17630.105830153487,8399.358417626861,1989.3782364214521,5691.244237218635,1107.3251624189597,939.454585740006,Arts,Galle,2
729,8,2023,22143.181041538082,10583.753812531642,6306.207320290507,3254.580432643561,4288.635536778905,3367.561469991936,654.9211014508492,Engineering,Colombo,3
730,6,2023,31355.06734383342,8544.54173650783,7722.532570570663,4105.638510041112,3491.779178083348,540.3699457155436,1002.7571943352302,Medicine,Kandy,1
