job_uid,role_id,detected_domain,core_count,supporting_count,optional_count,generic_soft_count,domain_signal_count,total_skills
CLEAN_000433,MOBILE_DEV,MOBILE_ENGINEERING,2,3,5,3,0,13
CLEAN_000434,MOBILE_DEV,MOBILE_ENGINEERING,1,1,10,3,0,15
CLEAN_000435,MOBILE_DEV,MOBILE_ENGINEERING,2,2,7,0,0,11
CLEAN_000436,MOBILE_DEV,MOBILE_ENGINEERING,1,0,9,0,0,10
CLEAN_000437,MOBILE_DEV,MOBILE_ENGINEERING,1,2,13,1,0,17
CLEAN_000438,MOBILE_DEV,MOBILE_ENGINEERING,1,2,17,3,1,24
CLEAN_000439,MOBILE_DEV,MOBILE_ENGINEERING,2,2,3,3,0,10
CLEAN_000440,MOBILE_DEV,MOBILE_ENGINEERING,2,2,3,3,0,10
CLEAN_000441,MOBILE_DEV,MOBILE_ENGINEERING,2,2,3,3,0,10
CLEAN_000442,MOBILE_DEV,MOBILE_ENGINEERING,2,2,3,3,0,10
CLEAN_000443,MOBILE_DEV,MOBILE_ENGINEERING,1,2,7,3,0,13
CLEAN_000444,MOBILE_DEV,MOBILE_ENGINEERING,1,2,4,3,0,10
CLEAN_000445,MOBILE_DEV,MOBILE_ENGINEERING,2,1,3,0,1,7
CLEAN_000446,MOBILE_DEV,MOBILE_ENGINEERING,1,2,5,2,0,10
CLEAN_000447,FE_DEV,FULLSTACK_ENGINEERING,1,3,6,0,3,13
CLEAN_000448,MOBILE_DEV,MOBILE_ENGINEERING,1,0,2,2,0,5
CLEAN_000449,MOBILE_DEV,MOBILE_ENGINEERING,1,1,8,1,0,11
CLEAN_000450,MOBILE_DEV,MOBILE_ENGINEERING,1,1,7,2,2,13
CLEAN_000451,MOBILE_DEV,MOBILE_ENGINEERING,1,0,3,1,1,6
CLEAN_000452,MOBILE_DEV,MOBILE_ENGINEERING,2,2,7,1,1,13
CLEAN_000453,MOBILE_DEV,MOBILE_ENGINEERING,1,1,2,2,1,7
CLEAN_000454,MOBILE_DEV,MOBILE_ENGINEERING,1,0,2,1,1,5
CLEAN_000455,MOBILE_DEV,MOBILE_ENGINEERING,1,1,7,3,2,14
CLEAN_000456,MOBILE_DEV,MOBILE_ENGINEERING,1,2,12,6,0,21
CLEAN_000457,MOBILE_DEV,MOBILE_ENGINEERING,2,1,16,2,2,23
CLEAN_000458,MOBILE_DEV,MOBILE_ENGINEERING,1,1,2,0,1,5
CLEAN_000459,MOBILE_DEV,MOBILE_ENGINEERING,1,3,20,1,3,28
CLEAN_000460,MOBILE_DEV,MOBILE_ENGINEERING,2,0,4,0,0,6
CLEAN_000461,MOBILE_DEV,MOBILE_ENGINEERING,2,0,11,2,0,15
CLEAN_000462,MOBILE_DEV,MOBILE_ENGINEERING,1,2,14,3,3,23
CLEAN_000463,MOBILE_DEV,MOBILE_ENGINEERING,3,0,10,3,0,16
CLEAN_000464,MOBILE_DEV,MOBILE_ENGINEERING,2,2,10,2,1,17
CLEAN_000465,MOBILE_DEV,MOBILE_ENGINEERING,1,1,10,1,1,14
CLEAN_000466,MOBILE_DEV,MOBILE_ENGINEERING,1,2,7,2,0,12
CLEAN_000467,MOBILE_DEV,MOBILE_ENGINEERING,1,1,8,3,1,14
CLEAN_000468,MOBILE_DEV,MOBILE_ENGINEERING,3,3,15,5,0,26
CLEAN_000469,MOBILE_DEV,MOBILE_ENGINEERING,1,1,7,0,1,10
CLEAN_000470,MOBILE_DEV,MOBILE_ENGINEERING,2,0,10,2,0,14
CLEAN_000471,MOBILE_DEV,MOBILE_ENGINEERING,2,0,4,2,0,8
CLEAN_000472,MOBILE_DEV,MOBILE_ENGINEERING,1,2,2,1,1,7
CLEAN_000473,MOBILE_DEV,MOBILE_ENGINEERING,3,2,6,3,0,14
CLEAN_000474,MOBILE_DEV,MOBILE_ENGINEERING,1,1,5,2,0,9
CLEAN_000475,MOBILE_DEV,MOBILE_ENGINEERING,1,0,7,1,1,10
CLEAN_000476,MOBILE_DEV,MOBILE_ENGINEERING,1,2,8,3,1,15
CLEAN_000477,MOBILE_DEV,MOBILE_ENGINEERING,3,0,18,2,1,24
CLEAN_000478,MOBILE_DEV,MOBILE_ENGINEERING,1,2,10,1,0,14
CLEAN_000479,MOBILE_DEV,MOBILE_ENGINEERING,1,1,2,1,1,6
CLEAN_000480,FE_DEV,FULLSTACK_ENGINEERING,2,2,7,0,4,15
CLEAN_000481,MOBILE_DEV,MOBILE_ENGINEERING,2,0,10,1,0,13
CLEAN_000482,MOBILE_DEV,MOBILE_ENGINEERING,2,0,10,0,0,12
CLEAN_000483,MOBILE_DEV,MOBILE_ENGINEERING,3,3,14,1,3,24
CLEAN_000484,MOBILE_DEV,MOBILE_ENGINEERING,2,0,8,4,1,15
CLEAN_000485,MOBILE_DEV,MOBILE_ENGINEERING,1,1,8,1,0,11
CLEAN_000486,MOBILE_DEV,MOBILE_ENGINEERING,2,0,7,0,0,9
CLEAN_000487,MOBILE_DEV,MOBILE_ENGINEERING,2,0,10,0,0,12
CLEAN_000488,MOBILE_DEV,MOBILE_ENGINEERING,1,0,5,2,0,8
CLEAN_000489,MOBILE_DEV,MOBILE_ENGINEERING,2,2,6,1,0,11
CLEAN_000490,MOBILE_DEV,MOBILE_ENGINEERING,2,2,3,3,0,10
CLEAN_000491,MOBILE_DEV,MOBILE_ENGINEERING,1,2,17,4,1,25
CLEAN_000492,MOBILE_DEV,MOBILE_ENGINEERING,1,2,9,1,0,13
CLEAN_000493,MOBILE_DEV,MOBILE_ENGINEERING,3,1,15,7,0,26
CLEAN_000494,FE_DEV,FULLSTACK_ENGINEERING,2,3,12,3,8,28
CLEAN_000495,MOBILE_DEV,MOBILE_ENGINEERING,2,2,16,4,4,28
CLEAN_000496,MOBILE_DEV,MOBILE_ENGINEERING,2,1,14,7,0,24
CLEAN_000497,MOBILE_DEV,MOBILE_ENGINEERING,5,3,18,3,5,34
CLEAN_000498,MOBILE_DEV,MOBILE_ENGINEERING,2,1,12,2,0,17
CLEAN_000499,MOBILE_DEV,MOBILE_ENGINEERING,2,1,10,2,0,15
CLEAN_000500,MOBILE_DEV,MOBILE_ENGINEERING,2,1,11,3,1,18
CLEAN_000501,FE_DEV,FULLSTACK_ENGINEERING,2,3,12,3,8,28
CLEAN_000502,MOBILE_DEV,MOBILE_ENGINEERING,2,0,6,0,0,8
CLEAN_000503,MOBILE_DEV,MOBILE_ENGINEERING,1,1,14,2,0,18
CLEAN_000504,MOBILE_DEV,MOBILE_ENGINEERING,1,2,8,1,4,16
CLEAN_000505,MOBILE_DEV,MOBILE_ENGINEERING,4,2,9,1,3,19
CLEAN_000506,MOBILE_DEV,MOBILE_ENGINEERING,2,1,16,2,1,22
CLEAN_000507,MOBILE_DEV,MOBILE_ENGINEERING,3,1,13,2,0,19
CLEAN_000508,MOBILE_DEV,MOBILE_ENGINEERING,2,0,11,2,0,15
CLEAN_000509,MOBILE_DEV,MOBILE_ENGINEERING,1,1,10,2,2,16
CLEAN_000510,MOBILE_DEV,MOBILE_ENGINEERING,1,0,8,2,2,13
CLEAN_000511,MOBILE_DEV,MOBILE_ENGINEERING,2,0,12,2,0,16
CLEAN_000512,MOBILE_DEV,MOBILE_ENGINEERING,2,0,9,2,0,13
CLEAN_000513,MOBILE_DEV,MOBILE_ENGINEERING,1,2,9,2,1,15
CLEAN_000514,MOBILE_DEV,MOBILE_ENGINEERING,1,1,9,2,0,13
CLEAN_000515,MOBILE_DEV,MOBILE_ENGINEERING,1,0,4,0,0,5
CLEAN_000516,MOBILE_DEV,MOBILE_ENGINEERING,1,1,4,4,0,10
CLEAN_000517,MOBILE_DEV,MOBILE_ENGINEERING,1,1,13,3,1,19
CLEAN_000518,MOBILE_DEV,MOBILE_ENGINEERING,3,2,18,4,1,28
CLEAN_000519,MOBILE_DEV,MOBILE_ENGINEERING,1,2,10,4,0,17
CLEAN_000520,MOBILE_DEV,MOBILE_ENGINEERING,2,0,15,6,3,26
CLEAN_000521,MOBILE_DEV,MOBILE_ENGINEERING,1,2,6,0,0,9
CLEAN_000522,MOBILE_DEV,MOBILE_ENGINEERING,3,1,14,4,0,22
CLEAN_000523,FE_DEV,FULLSTACK_ENGINEERING,2,2,15,2,6,27
CLEAN_000524,MOBILE_DEV,MOBILE_ENGINEERING,3,3,13,2,1,22
CLEAN_000525,MOBILE_DEV,MOBILE_ENGINEERING,2,0,15,1,0,18
CLEAN_000526,MOBILE_DEV,MOBILE_ENGINEERING,3,1,22,3,2,31
CLEAN_000527,MOBILE_DEV,MOBILE_ENGINEERING,1,1,9,1,0,12
CLEAN_000528,MOBILE_DEV,MOBILE_ENGINEERING,2,2,16,2,2,24
CLEAN_000529,DATA_ENGINEER,DATA_ENGINEERING,1,0,12,4,5,22
CLEAN_000530,MOBILE_DEV,MOBILE_ENGINEERING,1,0,7,2,0,10
CLEAN_000531,MOBILE_DEV,MOBILE_ENGINEERING,1,3,17,5,1,27
CLEAN_000532,MOBILE_DEV,MOBILE_ENGINEERING,1,1,10,5,0,17
CLEAN_000533,MOBILE_DEV,MOBILE_ENGINEERING,1,0,9,2,1,13
CLEAN_000534,DATA_ENGINEER,DATA_ENGINEERING,3,0,9,3,4,19
CLEAN_000535,MOBILE_DEV,MOBILE_ENGINEERING,1,2,11,1,2,17
CLEAN_000536,MOBILE_DEV,MOBILE_ENGINEERING,2,3,10,1,2,18
CLEAN_000537,MOBILE_DEV,MOBILE_ENGINEERING,1,1,11,5,2,20
CLEAN_000538,MOBILE_DEV,MOBILE_ENGINEERING,1,3,15,7,0,26
CLEAN_000539,MOBILE_DEV,MOBILE_ENGINEERING,1,1,10,4,5,21
CLEAN_000540,MOBILE_DEV,MOBILE_ENGINEERING,1,1,12,2,0,16
CLEAN_000541,MOBILE_DEV,MOBILE_ENGINEERING,1,1,9,6,0,17
CLEAN_000542,MOBILE_DEV,MOBILE_ENGINEERING,1,1,10,4,5,21
CLEAN_000543,MOBILE_DEV,MOBILE_ENGINEERING,1,1,11,4,5,22
CLEAN_000544,FE_DEV,FULLSTACK_ENGINEERING,2,2,16,0,5,25
CLEAN_000545,MOBILE_DEV,MOBILE_ENGINEERING,1,3,22,3,3,32
CLEAN_000546,MOBILE_DEV,MOBILE_ENGINEERING,2,2,13,6,0,23
CLEAN_000547,MOBILE_DEV,MOBILE_ENGINEERING,2,1,6,3,3,15
CLEAN_000548,MOBILE_DEV,MOBILE_ENGINEERING,3,2,19,4,0,28
CLEAN_000549,MOBILE_DEV,MOBILE_ENGINEERING,1,1,20,5,2,29
CLEAN_000550,DATA_ENGINEER,DATA_ENGINEERING,1,0,8,2,3,14
CLEAN_000551,MOBILE_DEV,MOBILE_ENGINEERING,2,1,14,6,1,24
CLEAN_000552,MOBILE_DEV,MOBILE_ENGINEERING,2,2,21,4,2,31
CLEAN_000553,MOBILE_DEV,MOBILE_ENGINEERING,3,0,12,6,3,24
CLEAN_000554,MOBILE_DEV,MOBILE_ENGINEERING,1,1,17,2,3,24
CLEAN_000555,FE_DEV,FULLSTACK_ENGINEERING,2,2,21,2,4,31
CLEAN_000556,MOBILE_DEV,MOBILE_ENGINEERING,2,2,19,5,4,32
CLEAN_000557,MOBILE_DEV,MOBILE_ENGINEERING,1,1,20,3,3,28
CLEAN_000558,MOBILE_DEV,MOBILE_ENGINEERING,1,1,8,1,0,11
CLEAN_000559,MOBILE_DEV,MOBILE_ENGINEERING,1,0,4,0,1,6
CLEAN_000560,MOBILE_DEV,MOBILE_ENGINEERING,2,1,16,2,1,22
CLEAN_000561,MOBILE_DEV,MOBILE_ENGINEERING,1,1,6,3,0,11
CLEAN_000562,DATA_ENGINEER,DATA_ENGINEERING,1,0,18,5,5,29
CLEAN_000563,MOBILE_DEV,MOBILE_ENGINEERING,1,2,5,2,0,10
CLEAN_000564,MOBILE_DEV,MOBILE_ENGINEERING,3,1,9,3,0,16
CLEAN_000565,MOBILE_DEV,MOBILE_ENGINEERING,2,1,11,5,0,19
CLEAN_000566,DATA_ENGINEER,DATA_ENGINEERING,1,0,18,3,4,26
CLEAN_000567,DATA_ENGINEER,DATA_ENGINEERING,1,0,19,6,3,29
CLEAN_000568,MOBILE_DEV,MOBILE_ENGINEERING,1,1,5,1,2,10
CLEAN_000569,MOBILE_DEV,MOBILE_ENGINEERING,2,1,5,2,0,10
CLEAN_000570,MOBILE_DEV,MOBILE_ENGINEERING,4,1,16,3,1,25
CLEAN_000571,MOBILE_DEV,MOBILE_ENGINEERING,2,2,15,2,0,21
CLEAN_000572,MOBILE_DEV,MOBILE_ENGINEERING,1,3,19,2,3,28
CLEAN_000573,MOBILE_DEV,MOBILE_ENGINEERING,3,1,5,0,1,10
CLEAN_000574,DATA_ENGINEER,DATA_ENGINEERING,1,0,6,2,5,14
CLEAN_000575,MOBILE_DEV,MOBILE_ENGINEERING,2,2,10,1,0,15
CLEAN_000576,BE_DEV,FULLSTACK_ENGINEERING,0,1,16,5,6,28
CLEAN_000577,MOBILE_DEV,MOBILE_ENGINEERING,2,1,11,4,0,18
CLEAN_000578,MOBILE_DEV,MOBILE_ENGINEERING,1,2,12,1,0,16
CLEAN_000579,SE_II,FULLSTACK_ENGINEERING,0,0,5,2,2,9
CLEAN_000580,FE_DEV,FULLSTACK_ENGINEERING,2,3,8,1,3,17
CLEAN_000581,MOBILE_DEV,MOBILE_ENGINEERING,4,2,8,5,0,19
CLEAN_000582,BE_DEV,FULLSTACK_ENGINEERING,0,0,10,3,3,16
CLEAN_000583,MOBILE_DEV,MOBILE_ENGINEERING,2,2,7,3,0,14
CLEAN_000584,MOBILE_DEV,MOBILE_ENGINEERING,1,1,5,0,1,8
CLEAN_000585,MOBILE_DEV,MOBILE_ENGINEERING,1,2,9,3,0,15
CLEAN_000586,MOBILE_DEV,MOBILE_ENGINEERING,3,1,9,0,1,14
CLEAN_000587,MOBILE_DEV,MOBILE_ENGINEERING,1,0,12,4,1,18
CLEAN_000588,MOBILE_DEV,MOBILE_ENGINEERING,1,3,24,4,6,38
CLEAN_000589,MOBILE_DEV,MOBILE_ENGINEERING,1,0,6,2,1,10
CLEAN_000590,DATA_ENGINEER,DATA_ENGINEERING,1,0,19,4,5,29
CLEAN_000591,DATA_ENGINEER,DATA_ENGINEERING,1,1,16,3,6,27
CLEAN_000592,MOBILE_DEV,MOBILE_ENGINEERING,2,0,11,2,0,15
CLEAN_000593,MOBILE_DEV,MOBILE_ENGINEERING,1,2,7,1,3,14
CLEAN_000594,MOBILE_DEV,MOBILE_ENGINEERING,3,0,7,0,1,11
CLEAN_000595,MOBILE_DEV,MOBILE_ENGINEERING,1,2,12,0,1,16
CLEAN_000596,DATA_ENGINEER,DATA_ENGINEERING,1,0,13,3,3,20
CLEAN_000597,CLOUD_ENGINEER,CLOUD_ENGINEERING,0,0,24,2,3,29
CLEAN_000598,FE_DEV,FULLSTACK_ENGINEERING,3,3,9,2,3,20
CLEAN_000599,MOBILE_DEV,MOBILE_ENGINEERING,3,2,8,0,1,14
CLEAN_000600,MOBILE_DEV,MOBILE_ENGINEERING,1,1,14,2,1,19
CLEAN_000601,MOBILE_DEV,MOBILE_ENGINEERING,1,2,5,1,0,9
CLEAN_000602,MOBILE_DEV,MOBILE_ENGINEERING,2,1,11,3,1,18
CLEAN_000603,MOBILE_DEV,MOBILE_ENGINEERING,1,1,6,1,0,9
CLEAN_000604,FE_DEV,FULLSTACK_ENGINEERING,2,3,10,0,4,19
CLEAN_000605,FE_DEV,FULLSTACK_ENGINEERING,4,3,9,5,3,24
CLEAN_000606,FE_DEV,FULLSTACK_ENGINEERING,3,0,10,3,2,18
CLEAN_000607,FE_DEV,FULLSTACK_ENGINEERING,1,2,8,2,2,15
CLEAN_000608,FE_DEV,FULLSTACK_ENGINEERING,1,2,6,0,1,10
CLEAN_000609,FE_DEV,FULLSTACK_ENGINEERING,3,3,9,1,4,20
CLEAN_000610,FE_DEV,FULLSTACK_ENGINEERING,3,2,6,3,3,17
CLEAN_000611,FE_DEV,FULLSTACK_ENGINEERING,2,2,6,3,3,16
CLEAN_000612,FE_DEV,FULLSTACK_ENGINEERING,1,2,5,1,2,11
CLEAN_000613,FE_DEV,FULLSTACK_ENGINEERING,3,3,8,5,5,24
CLEAN_000614,FE_DEV,FULLSTACK_ENGINEERING,4,2,12,6,3,27
CLEAN_000615,FE_DEV,FULLSTACK_ENGINEERING,2,1,5,0,1,9
CLEAN_000616,FE_DEV,FULLSTACK_ENGINEERING,4,2,5,1,0,12
CLEAN_000617,FE_DEV,FULLSTACK_ENGINEERING,4,2,5,1,2,14
CLEAN_000618,FE_DEV,FULLSTACK_ENGINEERING,2,0,6,0,2,10
CLEAN_000619,FE_DEV,FULLSTACK_ENGINEERING,3,2,3,2,1,11
CLEAN_000620,FE_DEV,FULLSTACK_ENGINEERING,4,3,9,1,4,21
CLEAN_000621,FE_DEV,FULLSTACK_ENGINEERING,3,2,9,0,2,16
CLEAN_000622,FE_DEV,FULLSTACK_ENGINEERING,1,0,4,3,2,10
CLEAN_000623,FE_DEV,FULLSTACK_ENGINEERING,1,1,11,1,6,20
CLEAN_000624,FE_DEV,FULLSTACK_ENGINEERING,4,4,11,2,2,23
CLEAN_000625,FE_DEV,FULLSTACK_ENGINEERING,3,6,17,3,5,34
CLEAN_000626,FE_DEV,FULLSTACK_ENGINEERING,3,4,10,1,5,23
CLEAN_000627,FE_DEV,FULLSTACK_ENGINEERING,3,4,6,3,2,18
CLEAN_000628,FE_DEV,FULLSTACK_ENGINEERING,3,3,3,0,1,10
CLEAN_000629,FE_DEV,FULLSTACK_ENGINEERING,3,2,9,4,2,20
CLEAN_000630,FE_DEV,FULLSTACK_ENGINEERING,3,1,6,0,2,12
CLEAN_000631,FE_DEV,FULLSTACK_ENGINEERING,1,2,14,4,4,25
CLEAN_000632,FE_DEV,FULLSTACK_ENGINEERING,2,3,8,3,2,18
CLEAN_000633,FE_DEV,FULLSTACK_ENGINEERING,1,3,8,1,4,17
CLEAN_000634,FE_DEV,FULLSTACK_ENGINEERING,1,4,30,5,10,50
CLEAN_000635,FE_DEV,FULLSTACK_ENGINEERING,4,3,12,3,3,25
CLEAN_000636,FE_DEV,FULLSTACK_ENGINEERING,3,3,11,3,3,23
CLEAN_000637,FE_DEV,FULLSTACK_ENGINEERING,4,3,8,2,4,21
CLEAN_000638,FE_DEV,FULLSTACK_ENGINEERING,3,4,8,1,3,19
CLEAN_000639,FE_DEV,FULLSTACK_ENGINEERING,5,2,7,3,0,17
CLEAN_000640,FE_DEV,FULLSTACK_ENGINEERING,3,2,11,2,2,20
CLEAN_000641,FE_DEV,FULLSTACK_ENGINEERING,4,3,17,5,4,33
CLEAN_000642,FE_DEV,FULLSTACK_ENGINEERING,3,2,6,0,3,14
CLEAN_000643,FE_DEV,FULLSTACK_ENGINEERING,3,2,13,3,2,23
CLEAN_000644,FE_DEV,FULLSTACK_ENGINEERING,6,6,14,4,7,37
CLEAN_000645,FE_DEV,FULLSTACK_ENGINEERING,3,5,9,4,9,30
CLEAN_000646,FE_DEV,FULLSTACK_ENGINEERING,2,4,16,4,7,33
CLEAN_000647,FE_DEV,FULLSTACK_ENGINEERING,1,2,1,1,0,5
CLEAN_000648,FE_DEV,FULLSTACK_ENGINEERING,1,0,7,1,1,10
CLEAN_000649,ML_RESEARCH_SCIENTIST,AI_ML,2,1,14,5,1,23
CLEAN_000650,ML_RESEARCH_SCIENTIST,AI_ML,8,1,10,2,3,24
CLEAN_000651,ML_RESEARCH_SCIENTIST,AI_ML,5,0,10,3,1,19
CLEAN_000652,ML_RESEARCH_SCIENTIST,AI_ML,2,1,11,3,0,17
CLEAN_000653,ML_RESEARCH_SCIENTIST,AI_ML,7,1,16,1,4,29
CLEAN_000654,ML_RESEARCH_SCIENTIST,AI_ML,5,0,6,2,5,18
CLEAN_000655,ML_RESEARCH_SCIENTIST,AI_ML,2,0,9,4,1,16
CLEAN_000656,ML_RESEARCH_SCIENTIST,AI_ML,6,2,6,2,3,19
CLEAN_000657,ML_RESEARCH_SCIENTIST,AI_ML,6,1,11,6,3,27
CLEAN_000658,ML_RESEARCH_SCIENTIST,AI_ML,2,1,31,4,6,44
CLEAN_000659,ML_RESEARCH_SCIENTIST,AI_ML,4,2,5,3,3,17
CLEAN_000660,ML_RESEARCH_SCIENTIST,AI_ML,1,1,5,0,1,8
CLEAN_000661,ML_RESEARCH_SCIENTIST,AI_ML,4,0,8,1,2,15
CLEAN_000662,ML_RESEARCH_SCIENTIST,AI_ML,2,1,18,5,2,28
CLEAN_000663,ML_RESEARCH_SCIENTIST,AI_ML,2,1,18,5,2,28
CLEAN_000664,ML_RESEARCH_SCIENTIST,AI_ML,2,1,4,3,0,10
CLEAN_000665,ML_RESEARCH_SCIENTIST,AI_ML,2,2,13,1,5,23
CLEAN_000666,ML_RESEARCH_SCIENTIST,AI_ML,8,4,18,3,9,42
CLEAN_000667,ML_RESEARCH_SCIENTIST,AI_ML,8,4,18,3,9,42
CLEAN_000668,ML_RESEARCH_SCIENTIST,AI_ML,2,0,16,4,1,23
CLEAN_000669,ML_RESEARCH_SCIENTIST,AI_ML,2,0,6,2,0,10
CLEAN_000670,ML_RESEARCH_SCIENTIST,AI_ML,2,1,9,4,4,20
CLEAN_000671,ML_RESEARCH_SCIENTIST,AI_ML,2,2,6,4,2,16
CLEAN_000672,ML_RESEARCH_SCIENTIST,AI_ML,4,0,5,4,0,13
CLEAN_000673,DATA_ENGINEER,DATA_ENGINEERING,1,0,3,1,0,5
CLEAN_000674,SE_II,FULLSTACK_ENGINEERING,0,0,5,2,0,7
CLEAN_000675,SE_II,FULLSTACK_ENGINEERING,0,0,5,1,0,6
CLEAN_000676,SE_II,FULLSTACK_ENGINEERING,0,0,9,4,0,13
CLEAN_000677,DATA_ENGINEER,DATA_ENGINEERING,0,0,4,7,1,12
CLEAN_000678,SE_II,FULLSTACK_ENGINEERING,0,0,2,2,1,5
CLEAN_000679,SE_II,FULLSTACK_ENGINEERING,0,0,5,0,0,5
CLEAN_000680,DATA_ENGINEER,DATA_ENGINEERING,0,0,12,3,1,16
CLEAN_000681,SE_II,FULLSTACK_ENGINEERING,0,0,4,1,1,6
CLEAN_000682,SECURITY_ENGINEER,SECURITY,0,0,16,1,0,17
CLEAN_000683,DATA_ENGINEER,DATA_ENGINEERING,0,0,8,4,1,13
CLEAN_000684,SE_II,FULLSTACK_ENGINEERING,0,0,7,2,0,9
CLEAN_000685,SE_II,FULLSTACK_ENGINEERING,0,0,4,1,0,5
CLEAN_000686,SE_II,FULLSTACK_ENGINEERING,0,0,4,0,1,5
CLEAN_000687,SE_II,FULLSTACK_ENGINEERING,0,0,4,0,2,6
CLEAN_000688,SE_II,FULLSTACK_ENGINEERING,0,0,3,3,0,6
CLEAN_000689,SE_II,FULLSTACK_ENGINEERING,0,0,8,2,1,11
CLEAN_000690,DATA_ENGINEER,DATA_ENGINEERING,0,0,8,5,2,15
CLEAN_000691,DATA_ENGINEER,DATA_ENGINEERING,0,0,8,5,2,15
CLEAN_000692,DATA_ENGINEER,DATA_ENGINEERING,0,0,7,5,2,14
CLEAN_000693,DATA_ENGINEER,DATA_ENGINEERING,0,0,8,5,2,15
CLEAN_000694,SE_II,FULLSTACK_ENGINEERING,0,0,7,5,0,12
CLEAN_000695,SE_II,FULLSTACK_ENGINEERING,0,0,7,1,2,10
CLEAN_000696,DATA_ENGINEER,DATA_ENGINEERING,1,0,3,2,1,7
CLEAN_000697,SE_II,FULLSTACK_ENGINEERING,0,0,6,4,2,12
CLEAN_000698,DATA_ENGINEER,DATA_ENGINEERING,0,0,8,5,2,15
CLEAN_000699,DATA_ENGINEER,DATA_ENGINEERING,1,0,3,2,0,6
CLEAN_000700,DATA_ENGINEER,DATA_ENGINEERING,0,0,8,5,2,15
CLEAN_000701,SE_II,FULLSTACK_ENGINEERING,0,0,4,1,1,6
CLEAN_000702,DATA_ENGINEER,DATA_ENGINEERING,0,0,10,7,3,20
CLEAN_000703,DATA_ENGINEER,DATA_ENGINEERING,1,0,2,2,0,5
CLEAN_000704,DATA_ENGINEER,DATA_ENGINEERING,1,0,9,1,1,12
CLEAN_000705,SE_II,FULLSTACK_ENGINEERING,0,0,6,2,2,10
CLEAN_000706,SE_II,FULLSTACK_ENGINEERING,0,0,6,3,3,12
CLEAN_000707,SE_II,FULLSTACK_ENGINEERING,0,0,8,2,4,14
CLEAN_000708,DATA_ENGINEER,DATA_ENGINEERING,0,0,12,5,2,19
CLEAN_000709,DATA_ENGINEER,DATA_ENGINEERING,0,0,10,3,2,15
CLEAN_000710,SE_II,FULLSTACK_ENGINEERING,0,0,3,1,2,6
CLEAN_000711,SE_II,FULLSTACK_ENGINEERING,0,0,7,2,5,14
CLEAN_000712,SE_II,FULLSTACK_ENGINEERING,0,0,6,2,2,10
CLEAN_000713,SE_II,FULLSTACK_ENGINEERING,0,0,9,2,2,13
CLEAN_000714,SRE,DEVOPS_SRE,0,0,7,2,5,14
CLEAN_000715,SE_II,FULLSTACK_ENGINEERING,0,0,10,2,0,12
CLEAN_000716,SE_II,FULLSTACK_ENGINEERING,0,0,9,2,1,12
CLEAN_000717,SE_II,FULLSTACK_ENGINEERING,0,0,11,1,1,13
CLEAN_000718,SE_II,FULLSTACK_ENGINEERING,0,0,4,1,2,7
CLEAN_000719,SE_II,FULLSTACK_ENGINEERING,0,0,8,3,7,18
CLEAN_000720,CLOUD_ENGINEER,CLOUD_ENGINEERING,0,0,8,1,3,12
CLEAN_000721,DATA_ENGINEER,DATA_ENGINEERING,2,0,11,1,6,20
CLEAN_000722,DATA_ENGINEER,DATA_ENGINEERING,0,0,12,5,4,21
CLEAN_000723,DATA_ENGINEER,DATA_ENGINEERING,2,0,11,1,6,20
CLEAN_000724,DATA_ENGINEER,DATA_ENGINEERING,0,0,14,5,7,26
CLEAN_000725,DATA_ENGINEER,DATA_ENGINEERING,0,0,14,5,7,26
CLEAN_000726,DATA_ENGINEER,DATA_ENGINEERING,0,0,11,2,6,19
CLEAN_000727,DATA_ENGINEER,DATA_ENGINEERING,0,0,6,0,0,6
CLEAN_000728,SE_II,FULLSTACK_ENGINEERING,0,0,13,5,3,21
CLEAN_000729,DATA_ENGINEER,DATA_ENGINEERING,2,0,12,1,4,19
CLEAN_000730,DATA_ENGINEER,DATA_ENGINEERING,3,1,18,2,5,29
CLEAN_000731,ML_RESEARCH_SCIENTIST,AI_ML,0,0,13,1,4,18
CLEAN_000732,SE_II,FULLSTACK_ENGINEERING,0,0,5,2,2,9
CLEAN_000733,DATA_ENGINEER,DATA_ENGINEERING,0,0,8,2,1,11
CLEAN_000734,DATA_ENGINEER,DATA_ENGINEERING,0,0,13,4,4,21
CLEAN_000735,DATA_ENGINEER,DATA_ENGINEERING,0,0,27,6,6,39
CLEAN_000736,FE_DEV,FULLSTACK_ENGINEERING,0,1,12,2,3,18
CLEAN_000737,SRE,DEVOPS_SRE,0,0,4,1,0,5
CLEAN_000738,DATA_ENGINEER,DATA_ENGINEERING,1,0,16,2,7,26
CLEAN_000739,DATA_ENGINEER,DATA_ENGINEERING,1,0,7,3,3,14
CLEAN_000740,DATA_ENGINEER,DATA_ENGINEERING,2,0,11,3,3,19
CLEAN_000741,ML_RESEARCH_SCIENTIST,AI_ML,0,0,6,4,4,14
CLEAN_000742,ML_RESEARCH_SCIENTIST,AI_ML,0,0,7,3,3,13
CLEAN_000743,ML_RESEARCH_SCIENTIST,AI_ML,0,0,7,3,3,13
CLEAN_000744,DATA_ENGINEER,DATA_ENGINEERING,0,0,9,4,3,16
CLEAN_000745,SE_II,FULLSTACK_ENGINEERING,0,0,10,1,3,14
CLEAN_000746,SE_II,FULLSTACK_ENGINEERING,0,0,5,2,2,9
